,titulo,artista,letras
520,Estrelinha (part. Marília Mendonça),Di Paullo e Paulino," Enxugue esse rosto. E venha aqui fora como de costume. Vamos conversar. Pra te alegrar tem até vagalumes. Tem dia que vai piorar. Saudade vai apertar. Até que cê tá indo bem. Faz falta aqui pra mim também. Lembra de quando. Eu ficava acordado até tarde esperando. Só pra ganhar. Um beijo de boa noite antes de dormir. Daqui não é diferente. Te beijo, mas você não sente. Quando bater a saudade, olhe aqui pra cima. Sabe lá no céu aquela estrelinha. Que eu muitas vezes mostrei pra você. Hoje é minha morada, a minha casinha. Mesmo que de longe, tão pequenininha. Ela brilha mais toda vez que te vê. Enxugue esse rosto. E venha aqui fora como de costume. Vamos conversar. Pra te alegrar tem até vagalumes. Tem dia que vai piorar. Saudade vai apertar. Até que cê tá indo bem. Faz falta aqui pra mim também. Lembra de quando. Eu ficava acordado até tarde esperando. Só pra ganhar. Um beijo de boa noite antes de dormir. Daqui não é diferente. Te beijo, mas você não sente. Quando bater a saudade, olhe aqui pra cima. Sabe lá no céu aquela estrelinha. Que eu muitas vezes mostrei pra você. Hoje é minha morada, a minha casinha. Mesmo que de longe, tão pequenininha. Ela brilha mais toda vez que te vê. Enxugue esse rosto.  "
521,Fui Fiel,Gusttavo Lima," Foi bonito, foi, foi intenso. Foi verdadeiro, mas sincero. Sei que fui capaz, fiz até demais. Te quis do teu jeito. Te amei, te mostrei que o meu amor. Foi o mais profundo. Me doei, me entreguei, fui fiel. Chorei, chorei. Hoje eu acordei, me veio a falta de você. Saudade de você, saudade de você. Lembrei que me acordava de manhã só pra dizer. Bom dia, meu bebê Te amo, meu bebê. Hoje eu acordei, me veio a falta de você. Saudade de você, saudade de você. Lembrei que me acordava de manhã só pra dizer. Bom dia, meu bebê Te amo, meu bebê. Foi bonito, foi, foi intenso. Foi verdadeiro, mais sincero. Sei que fui capaz, fiz até demais. Te quis do teu jeito. Te amei, te mostrei que o meu amor. Foi o mais profundo. Me doei, me entreguei, fui fiel. Chorei, chorei. Hoje eu acordei, me veio a falta de você. Saudade de você, saudade de você. Lembrei que me acordava de manhã só pra dizer. Bom dia, meu bebê Te amo, meu bebê. Hoje eu acordei, me veio a falta de você. Saudade de você, saudade de você. Lembrei que me acordava de manhã só pra dizer. Bom dia, meu bebê Te amo, meu bebê. Hoje eu acordei, me veio a falta de você. Saudade de você, saudade de você. Lembrei que me acordava de manhã só pra dizer. Bom dia, meu bebê Te amo, meu bebê. Hoje eu acordei, me veio a falta de você. Saudade de você, saudade de você. Lembrei que me acordava de manhã só pra dizer. Bom dia, meu bebê Te amo, meu bebê.  "
522,Querendo Te Amar,Jorge e Mateus," Vê se larga de besteira. Tô aqui dando bobeira. Querendo te amar. E já faz tempo que eu te quero. Há tanto tempo que eu te espero. Vê se para pra pensar. Tô com saudade do seu cheiro. E desse seu cabelo preto. Se espalhando sobre mim. Sua boca pedindo um beijo. E aumentando meu desejo. Não demora, vem pra mim. Quando você chegar. Vai se perder no meu olhar. Eu sei de tudo que se passa nessa sua vida. Eu sei que assim como eu. Você não está feliz. Eu sei que às vezes pensa em mim. Quando está sozinha. Isso prova que esse amor. Tá criando raiz. Em todo caso perde o medo. E curte essa paixão. E entra pela porta da frente. Do meu coração.  "
523,Cliente Preferencial (Um Modão Atrás do Outro),George Henrique e Rodrigo, Pra variar mais um pé na bunda me jogou no bar. Virei arroz de festa aqui nesse lugar. Daqui a pouco minha foto vai tá no mural. No topo de cliente preferencial. Como a paixão engana. Quando eu penso que tá indo. Aí o trem desanda. Vai sofrer assim na casa do caramba. Ai ai ai ai. Que sina desgramada. Enquanto eu bebo e choro. O dono do bar tá dando risada. É um modão atrás do outro. É sofrência em cima de sofrência. É saudade em cima de saudade. É carência em cima de carência. E assim vai. É um modão atrás do outro. É sofrência em cima de sofrência. É saudade em cima de saudade. É carência em cima de carência. E assim vai. Pra variar mais um pé na bunda me jogou no bar....  
524,Bebida Com Saudade,Henrique e Juliano," Raciocínio lento, quarto não é estranho a cabeça doendo. O que eu to arrumando, o que eu to fazendo. Fui usado de novo isso eu já to sabendo. Até onde eu me lembro ontem a noite. Tava bem até você ligar. Inventou mais uma desculpa. Daquelas que só você sabe usar. E o trouxa foi correndo. Ah bebida com saudade não combina. Virei a 100 por hora a sua esquina. Pra capotar de vez na sua cama. Ah seu jogo novamente me venceu. É fácil usar quem ama e já bebeu. Ensaia a próxima aí que essa já deu. Usa o seu coração e não o meu.  "
525,Ele Quer Ser Eu,Henrique e Juliano," Você vive me procurando nele. E hoje está com ele. Sua cabeça está em outro lugar. Até o seu sorriso é de mentira. Olha que ironia, você tá querendo me comparar. Quer ensinar pra ele o que aprendeu comigo. O gosto pela roupa, a cor do vestido. Duvido que ele foi além do que a gente foi. Eu fico imaginando vocês dois, mas eu duvido. Duvido que ele te amou mais do que eu te amei. Ele também usa preto. Tem os meus defeitos. Gosta de cabelo cacheado. Sei que ele quer ser eu. Ele é quase eu. Mas não é ele quem você quer ter do lado. Ele também usa preto. Tem os meus defeitos. Gosta de cabelo cacheado. Ele nunca vai ser eu. Não deixa ele saber. Que ainda ama o seu passado.  "
526,Fui Dando Porrada,Leandro & Leonardo," Amor, eu já tentei mas não te esqueço. Com outra sou um homem infeliz. Eu já estou pagando um alto preço. Pra desfazer o mal que eu te fiz. Por isso não desligue o telefone. Mê dê mais uma chance de explicar. Te vendo conversar com outro homem. Senti tanta vontade de brigar. Fui dando porrada, quebrando tudo. Te rebaixando, ele defendendo, o povo gritando. Mas eu fiz tudo foi por amor. Pois quem ama tanto, ciúme muito. Transforma em pranto, eu te confesso. Que não sou santo, mas me perdoe, por favor. Vai, me chame de volta. Me dê uma chance de provar que me arrependi. Vai, diz que não importa. Que já esqueceu e ainda quer viver só para mim.  "
527,Te Amo e Nada Mais,João Neto e Frederico," Teus olhos. O teu jeito, a sua voz fala baixinho em meu ouvido. São teus dedos, o teu toque. O teu suspiro que não sai do pensamento. Eu sei que não resisto. Eu já conheço suas manhas e manias. Já não vale o seu disfarce. A gente fica em sintonia já. Cansei de inventar você pro coração. Pro meu coração. Eu não te amo como ontem. Amo mil vezes mais. Me conte os teus segredos, mostre os teus sinais. E se me perguntar qual é o seu defeito. Ainda não sei. Te amo e nada mais. Eu não te amo como ontem. Amo mil vezes mais. Me conte os teus segredos, mostre os teus sinais. E se me perguntar qual é o seu defeito. Ainda não sei. Te amo e nada mais. Eu já conheço suas manhas e manias. Já não vale o seu disfarce. A gente fica em sintonia já. Cansei de inventar você pro coração. Pro meu coração. Eu não te amo como ontem. Amo mil vezes mais. Me conte os teus segredos, mostre os teus sinais. E se me perguntar qual é o seu defeito. Ainda não sei. Eu não te amo como ontem. Amo mil vezes mais. Me conte os teus segredos, mostre os teus sinais. E se me perguntar qual é o seu defeito. Ainda não sei. Te amo e nada mais. Eu não te amo como ontem. Amo mil vezes mais. Me conte os teus segredos, mostre os teus sinais. E se me perguntar qual é o seu defeito. Ainda não sei. Eu não te amo como ontem. Eu amo mil vezes mais. Me conte os teus segredos, mostre os teus sinais. E se me perguntar qual é o seu defeito. Ainda não sei. Te amo e nada mais. Te amo e nada mais. Te amo e nada mais. Te amo e nada mais.  "
528,Mercedita,Daniel," Recordo com saudade seus encantos mercedita. Perfumada, flor bonita. Me lembro que uma vez a conheci num campo muito longe numa tarde. E hoje só ficou saudade desse amor que se desfez. E assim nasceu nosso querer. Com ilusão, com muita fé. Mas eu não sei porque esta flor deixoume dor e solidão. Ela se foi com outro amor. E assim me fez compreender o que é querer. O que é sofrer porque lhe dei meu coração. Y así nació nuestro querer. Con ilusión, con mucha fe. Pero yo no sé por qué la flor me ha dejado el dolor y la soledad. Ella se fue con otro amor. Por lo que me hizo compreender querer entender lo que es. Lo que el sufrimiento es por eso que le di mi corazón. Y así nació nuestro querer. Con ilusión, con mucha fe. Pero yo no sé por qué la flor se marchitó y muriendo fué. Ella se fue con otro amor. Por lo que me hizo compreender querer entender lo que es. Lo que el sufrimiento es por eso que di mi corazón. O tempo foi passando e as campinas verdejando. E a saudade só ficando dentro do meu coração. Mas, apesar do tempo já passado mercedita. Essa lembrança palpita na minha triste canção.  "
529,Mil Corações,Gian e Giovani," Já faz tanto tempo. Que saí da sua vida. Sei o quanto eu errei. E foi por isso que parti. O mundo aqui de fora. Não me deu outra saída. Você não sai do pensamento. E hoje sei o tempo que perdi. Mas confesso que eu tenho. Tanto medo de voltar. Medo de encontrar alguém. Que está tomando o meu lugar. Não sei se ainda quer que eu volte. É um risco que eu vou correr. Se quer me dar mais uma chance. Um pedido eu quero te fazer. Se ainda me ama. Desenhe um coração. Com o meu nome. E deixe no portão. Se ainda me ama. Se ainda me ama. Desenhe um coração. Com o meu nome. E deixe no portão. Se ainda me ama. Hoje sou um prisioneiro. Do que eu mesmo fiz. A porta da prisão fechada. E eu não via a hora de sair. Agora está em suas mãos. A chave que eu perdi. É um simples coração. Desenhado que pedi. Eu mal podia esperar. A hora de chegar. E assim poder te ver. Mas quanto mais chegava perto. Não sabia ao certo. O que ia acontecer. De repente, eu vi de longe. Alguma coisa que me fez chorar. A surpresa foi tão grande. Que eu não pude acreditar. Mil corações deixados no portão. Com o meu nome. Escrito com batom. Mil corações. Mil corações, deixados no portão. Com o meu nome. Escrito com batom. Mil corações.  "
530,Um Beijo,Luan Santana," Saio cantando do chuveiro. Eu sou o cara mais feliz do mundo inteiro. Noite perfeita, tá na hora, quero te encontrar. Em frente ao espelho, tô ensaiando. A melhor forma de dizer que tô te amando. Essa é a chance, é agora eu não posso errar. Mas bem na hora de falar com você. Travei, comecei a gaguejar. E a saída é deixar acontecer. O coração se entregar. Um beijo fala mais que mil palavras. Um toque é bem mais que poesia. No seu olhar enxergo a sua alma. Sua fala é uma linda melodia. Ninguém sabe explicar o que é o amor. Ninguém vai ser feliz sem ser amado. Meu coração de vez se entregou. Confesso que eu estou apaixonado. Mas bem na hora de falar com você. Travei, comecei a gaguejar. E a saída é deixar acontecer. O coração se entregar. Um beijo fala mais que mil palavras. Um toque é bem mais que poesia. No seu olhar enxergo a sua alma. Sua fala é uma linda melodia. Ninguém sabe explicar o que é o amor. Ninguém vai ser feliz sem ser amado. Meu coração de vez se entregou. Confesso que eu estou apaixonado. Um beijo fala mais que mil palavras. Um toque é bem mais que poesia. No seu olhar enxergo a sua alma. Sua fala é uma linda melodia. Ninguém sabe explicar o que é o amor. Ninguém vai ser feliz sem ser amado. Meu coração de vez se entregou. Confesso que eu estou apaixonado.  "
531,Sensações,Paula Fernandes," Eu me perdi, perdi você. Perdi a voz, o teu querer. Agora eu sou somente um. Longe de nós, um ser comum. Agora sou um vento só, a escuridão, eu virei pó. Fotografia, sou lembrança do passado. Agora sou a prova viva de que nada nessa vida. É pra sempre até que prove o contrário. Estar assim, sentir assim. Um turbilhão de sensações dentro de mim. Eu amanheço, eu estremeço, eu enlouqueço. Eu te cavalgo embaixo do cair da chuva, eu reconheço. Estar assim, sentir assim. Um turbilhão de sensações dentro de mim. Eu me aqueço, eu endureço, eu me derreto, eu evaporo. Eu caio em forma de chuva, eu reconheço. Eu me transformo. Agora sou um vento só, a escuridão, eu virei pó. Fotografia, sou lembrança do passado. Agora sou a prova viva de que nada nessa vida. É pra sempre até que prove o contrário. Estar assim, sentir assim. Um turbilhão de sensações dentro de mim. Eu amanheço, eu estremeço, eu enlouqueço. Eu te cavalgo embaixo do cair da chuva, eu reconheço. Estar assim, sentir assim. Um turbilhão de sensações dentro de mim. Eu me aqueço, eu endureço, eu me derreto, eu evaporo. Eu caio em forma de chuva, eu reconheço. Estar assim, sentir assim. Eu amanheço, eu estremeço, eu enlouqueço. Eu te cavalgo embaixo do cair da chuva. Agora sou um vento só, a escuridão, eu virei pó. Fotografia, sou lembrança do passado.  "
532,Refém,Gusttavo Lima," Eu não me imaginava sem você. Meu bem querer, amor pra sempre. Só esses cabelos pretos me faz bem. E quando não tenho, fico doente. Se você não existisse iria te inventar. Na forma de um anjo mais lindo. Iria te amar. Eu respiro você. Só você não sabe o quanto eu te quero bem. Vou te fazer a minha vítima. Minha refém. Você está sempre presente na memória. Quero eternizar você na minha história. Eu não me imaginava sem você. Meu bem querer, amor pra sempre. Só esses cabelos pretos me faz bem. E quando não tenho, fico doente. Se você não existisse iria te inventar. Na forma de um anjo mais lindo. Iria te amar. Eu respiro você. Só você não sabe o quanto eu te quero bem. Vou te fazer a minha vítima. Minha refém. Você está sempre presente na memória. Quero eternizar você na minha história.  "
533,Pra Sempre,Eduardo Costa," Eu quero te entregar apenas uma flor. Sabendo que você merece um jardim. Se juntos temos que viver um grande amor. Por isso foi que Deus criou você pra mim. Sou muito mais feliz vivendo em teu olhar. Sabendo que você é luz no meu caminho. Felicidade é o nosso despertar. E o nosso sol não saberá brilhar sozinho. Nossa porta é a mesma. Nossas chaves são iguais. Na alegria, na tristeza, quero ser a sua paz. Mas você em minha vida. É meu sonho e meu desejo. É pra sempre essa flor e esse beijo. Eu quero te entregar de vez meu coração. E te dizer que Deus me fez pra ser só teu. Eu vou deixar o mundo inteiro descobrir. A história que a gente juntos escreveu. Eu sei que tudo pode parecer um sonho. Um sonho que virou bem mais do que paixão. Seu nome em minha aliança me acompanha. E a prova do meu grande amor está em suas mãos. Nossa porta é a mesma. Nossas chaves são iguais. Na alegria, na tristeza, quero ser a sua paz. Mas você em minha vida. É meu sonho e meu desejo. É pra sempre essa flor e esse beijo. Nossa porta é a mesma. Nossas chaves são iguais. Na alegria, na tristeza, quero ser a sua paz. Mas você em minha vida. É meu sonho e meu desejo. É pra sempre essa flor e esse beijo.  "
