,titulo,artista,letras
497,Dá Vontade de Chorar Todo Dia,Conde do Forró," Hoje bateu uma saudade louca por ti. Por que ainda tô te amando mas sei que não tá nem ai. Juntos escrevemos uma linda história de amor. Sem me avisar foi embora e sozinho agora eu tô. Da vontade de chorar todo dia. Sem você eu não consigo viver. Por que tudo é sofrimento e agonia. Não sei mais o que vou fazer. Sozinho, perdido, sem ter você, sem ter você. Da vontade de chorar todo dia. Sem você eu não consigo viver. Por que tudo é sofrimento e agonia. Não sei mais o que vou fazer. Sozinho, perdido, sem ter você, sem ter você.  "
498,Minha Doce Estrela,Nando Cordel," Meu coração é teu. Quer se perder. Quer ter você agora. O que é que eu vou fazer. Pra não sofrer. Se você for embora. Estrela da manhã. Nasci para ser seu guia. Viver no teu amor. É tudo que eu queria. Ai, coração. Ai, coração. Estrela ....  "
499,Barreiras,Mastruz com Leite," Nosso amor. Foi marcado por barreiras. Enfrentamos mil fronteiras. Em nome desse amor. Lutamos juntos. Um pelo outro. Eu de um lado. Você do outro. Ah,quase que te perdi. Quase que enlouqueci. Em nome desse amor. Ah,tempestades de mentiras. Queriam ver as nossas brigas. Mas nada adiantou. À noite. Eu te olho ao meu lado. Quando lembro do passado. De tudo o que a gente passou. Abraço. Vejo teu corpo suado. Em um sono tão profundo. Que nem sonha que eu estou. Lembrando de nós dois. Lembrando desse amor. Por você faria tudo outra vez..  "
500,Diário,Companhia do Calypso," Vou arrancar do meu diário. As folhas que escrevi falando de você. Vou devolver a sua foto. Pra não olhar. Pra te esquecer. Eu vou tirar você de mim, oh. Nas suas cartas de amor vou dar um fim. Se acabou, pra que guardar. Lembranças suas que me fazem chorar. Vou arrancar do meu diário. As folhas que escrevi falando de você. Vou devolver a sua foto. Pra não olhar. Pra te esquecer. Eu vou tirar você de mim, oh. Nas suas cartas de amor vou dar um fim. Se acabou, pra que guardar. Lembranças suas que me fazem chorar. Decidi tirar você da minha vida. Não tem volta, é pra valer. Tô decidida. Decidi tirar você da minha vida. Não tem volta, é pra valer. Tô decidida. Vou devolver a sua foto. Pra não olhar. Pra te esquecer. Eu vou tirar você de mim, oh. Nas suas cartas de amor vou dar um fim. Se acabou, pra que guardar. Lembranças suas que me fazem chorar. Decidi tirar você da minha vida. Não tem volta, é pra valer. Tô decidida.  "
501,Se Você Quer Saber,Márcia Fellipe," Se você quer saber. A minha vida agora tá de boa. Se quer saber, já tô amando outra pessoa. Se quer saber nem penso mais na gente. Deixa eu entender. É sério que voltou a me ligar. É sério que tá querendo voltar. Voltar pra quê, se não vai dar em nada. Deixa eu te dizer. Nesse meu mundo novo não cabe você. Se quer voltar vai ficar querendo. Chorando, sofrendo. Tá carente, perdendo o sono. Lembrando da gente, da gente. Tá carente, o melhor remédio é me tirar da mente.  "
502,Prostituta,Pepe Moreno," Estou gostando de uma prostituta. Ela é linda, ela puta. Tô de rolê com a prostituta. Que gata, ai que puta. Estou gostando de uma prostituta. Ela é linda, ela puta. Tô de rolê com a prostituta. Que gata, ai que puta. Eu viajo nela. Eu tiro onda com ela. Não tem jeito. Aonde eu chego. A massa paga um pau. Eu viajo nela. Eu tiro onda com ela. Eu banco mesmo. A figura no jeito. Dinheiro é pra se gastar. Eu gosto é de luxar. É eu gosto de tirar onda. Eu banco mesmo. A figura do jeito. Dinheiro é pra se gastar. Eu gosto é de luxar. É eu gosto de tirar onda. Estou gostando de uma prostituta. Ela é linda, ela puta. Tô de rolê com a prostituta. Que gata, ai que puta. Eu viajo nela. Eu tiro onda com ela. Não tem jeito. Aonde eu chego. A massa paga um pau. Eu viajo nela. Eu tiro onda com ela. Eu banco mesmo. A figura do jeito. Dinheiro é pra se gastar. Eu gosto é de luxar. Dinheiro é pra se gastar. Eu gosto é de luxar. Eu banco mesmo. A figura do jeito. Dinheiro é pra se gastar. Eu gosto é de luxar. Eu banco mesmo. A figura do jeito. Dinheiro é pra se gastar. Eu gosto é de luxar.  "
503,Quem Ama Perdoa,Rasta Chinela, Hoje eu vou à sua casa. Me espere no portão. Coração desarrumado. O mundão de solidão. Juro que me arrependi. Falta você perdoar. Não agüento essa saudade. Esse amor vai me matar. Sou passarinho que voa. Querendo voltar pro ninho. Na escuridão da noite. Bem longe dos seus carinhos. Eu já procurei abrigo. Nos braços de outra pessoa. Vê se não briga comido. Se você ama perdoa. Juro que me arrependi. Falta você perdoar. Não agüento essa saudade. Esse amor vai me matar. Sou passarinho que voa. Querendo voltar pro ninho. Na escuridão da noite. Bem longe dos seus carinhos. Eu já procurei abrigo. Nos braços de outra pessoa. Vê se não briga comido. Se você ama perdoa.  
504,Vaqueiro Velho,100 Parea," Vou contar uma história, de um vaqueiro afamado. Trabalhou 60 anos, numa fazenda de gado. E depois de ficar velho, do patrão foi desprezado. O patrão disse, "" Vaqueiro não pode mais trabalhar, já. está velho demais, escute o que eu vou falar, vá. procurar outro canto pra você poder morar"". O vaqueiro disse.  Patrão, eu lhe peço um favor. Não tenho casa e nem. dinheiro e não sei para onde vou, já quê estou velho e. cansado, deixa eu morar com o senhor. O patrão disse.  Vaqueiro, estar com a carreira encerrada. Pegue sua. rede e seu saco, aqui não lhe devo nada Lugar de. vaqueiro velho, é morrer no meio da estrada. Pegou sua mala e foi, seguindo naquela estrada, deu. uma boi na porteira, correu toda vacarada, urravam. como diziam, "" Fica, meu véI camarada"". Os cavalos relinchavam, batendo o pé no mourão. A. bezerrama chorava, como quem diz, "" Não vai não"", e. o vaqueiro, coitado, seguiu naquele estradão.... Depois que ele saiu, foi que o patrão foi ver, o valor. de um vaqueiro, que ele pôde perder.. Desde o dia em que saiu, o gado começou a morrer.... Ali, naquela fazenda, não tinha mais alegria... Tava. se acabando tudo, todo dia boi morria. E o patrão, desesperado, não sabia o quê fazia.... Um dia, o patrão falando. E o quê que eu fiz, meu Senhor. A mulher dele escutando, ligeiro lhe respostou. Estás pagando a maldade, que fez,com quem tanto te. ajudou. O patrão se levantou, e disse muito ligeiro. Minha mulher, vou agora, andar o Brasil inteiro. Gasto o quê for preciso, mas, eu trago meu vaqueiro. Pegou o seu carro, e foi, andando muito apressado.. Chegando na capital, perguntou pra o delegado. Você me viu um vaqueiro, que andava desprezado. O delegado disse. Sim, eu vou dizer pra você, com saudade da fazenda,. onde não pode viver, pediu p/ ficar aqui, até o dia. de morrer... E o patrão ficou suado, em um grande desespero, pediu. para o delegado.  Deixa eu ver o meu vaqueiro Para salvar minha. fazenda, eu pago qualquer dinheiro. E o delegado, ligeiro, pro patrão fez um mandado.. Quando ele viu seu vaqueiro, naquela cela, deitado,. lhe abraçou e disse a ele.  Me perdoe, que estou errado... O vaqueiro levantou e disse. Tá perdoado O patrão vei me buscar, para cuidar do. seu gado. Sim senhor Desde o dia em que deixou, tá tudo. desmantelado.... E o vaqueiro ligeiro, acompanhou seu patrão.. Chegando lá na fazenda, foi tão grande a animação O. gado urrava e pulava e os cavalos relinchavam, pedindo. boi no mourão. No mesmo dia, o patrão ligou para o Brasil inteiro.. Preparou uma vaquejada e convidou todo os vaqueiro.. Daquele dia pra cá, a paz voltou a reinar na casa do. fazendeiro.... Para os queridos patrões, Amado dá nota 100, e pra. aqueles que são ruim, Eu não dou nem um vintém. Peço quem for fazendeiro, quem não gostar de vaqueiro,. não gosta mais de ninguém.. 2x.  "
505,Amor Novo (part. Ivete Sangalo),Joelma," Miga. Não sei mais o que faço pra me esconder desse cara. Troquei vários números de telefone, mas ele me acha. Toda hora mandando mensagens que se arrependeu. (Eu, hein). Miga. Sei como se sente porque isso também aconteceu comigo. Sofri um bocado, mas tenho um remédio que acaba com isso. Se a amiga quiser, eu já passo a receita toda pra você. (É babado). Ele chora que chega a dar pena. Mas eu sei, isso tudo é cena. Porque toda vez ele apronta. E dá uma de santo pra cima de mim. Dessa vez eu garanto, ele corre. Vai por mim, eu tomei e resolve. Você cura o desgosto, tira o encosto. Dá tchau de uma vez pra esse mala. Amor novo, amor novo. Isso é mesmo que chá milagroso. Se você tomar, ele some. Vai até esquecer o seu nome. Amor novo, amor novo. Esse é o elixir da Veveta. Pro beijo ficar mais gostoso. Se a fila anda, tiro e queda. Amor novo, amor novo. Isso é mesmo que chá milagroso. Se você tomar, ele some. Vai até esquecer o seu nome. Amor novo, amor novo. Esse é o elixir da Joelma. Pro beijo ficar mais gostoso. Se a fila anda, tiro e queda. Ele chora que chega a dar pena. Mas eu sei, isso tudo é cena. Porque toda vez ele apronta. E dá uma de santo pra cima de mim. Dessa vez eu garanto, ele corre. Vai por mim, eu tomei e resolve. Você cura o desgosto, tira o encosto. Dá tchau de uma vez pra esse mala. Amor novo, amor novo. Isso é mesmo que chá milagroso. Se você tomar, ele some. Vai até esquecer o seu nome. Amor novo, amor novo. Esse é o elixir da Veveta. Pro beijo ficar mais gostoso. Se a fila anda, tiro e queda. Amor novo, amor novo. Isso é mesmo que chá milagroso. Se você tomar, ele some. Vai até esquecer o seu nome. Amor novo, amor novo. Esse é o elixir da Joelma. Pro beijo ficar mais gostoso. Se a fila anda, tiro e queda. Amor novo, amor novo. Isso é mesmo que chá milagroso. Se você tomar, ele some. Vai até esquecer o seu nome. Amor novo, amor novo. Esse é o elixir da Joelma. Pro beijo ficar mais gostoso. Se a fila anda, tiro e queda.  "
506,Na Falta de Você,Aviões do Forró, Na na na na na na. O sapato no carro. Perfume no quarto. No criado mudo. Um portaretrato. Eu tento e não consigo te esquecer. Escova de dente. Secador de cabelo. Toalha molhada no box do banheiro. Até no meu trabalho. Não dá pra evitar. Todo mundo pergunta. Como é que você tá. Só a cachaça me faz esquecer. E eu que nem bebia passei a beber. De boca em boca eu curo a falta de você. A minha fama se espalhou pelo mundo. De homem de família a vagabundo. Só a cachaça me faz esquecer. E eu que nem bebia passei a beber. De boca em boca eu curo a falta de você. A minha fama se espalhou pelo mundo. De homem de família a vagabundo. Na na na na na na. O sapato no carro. Perfume no quarto. No criado mudo. Um portaretrato. Eu tento e não consigo te esquecer. Te esquecer. Escova de dente. Secador de cabelo. Toalha molhada no box do banheiro. Até no meu trabalho. Não dá pra evitar. Todo mundo pergunta. Como é que você tá. Só a cachaça me faz esquecer. E eu que nem bebia passei a beber. De boca em boca eu curo a falta de você. A minha fama se espalhou pelo mundo. De homem de família a vagabundo. Só a cachaça me faz esquecer. E eu que nem bebia passei a beber. De boca em boca eu curo a falta de você. A minha fama se espalhou pelo mundo. De homem de família a vagabundo.  
507,A Calcinha Preta é Nossa,Calcinha Preta," A Calcinha É Nossa. É da Calcinha que eu gosto. Carrego no coração. Inverno ou verão estou esperando você. É da Calcinha que eu gosto. Carrego no coração. Inverno ou verão. O meu coração vai ferver. Qual é não fique em casa chorando, porque. A Calcinha Preta chegou pra te ver. É nossa, é nossa, é nossa. Qual é não fique em casa chorando porque. A Calcinha Preta chegou pra você. É nossa, é nossa, é nossa. Onde tem Calcinha eu vou. Onde tem Calcinha eu vou. Onde tem Calcinha Preta eu vou, eu vou, eu vou. É da Calcinha que eu gosto.  "
508,A Casa da Saudade,Flávio José, A casa que vovô morou. O meu pai herdou. E passou pra mim. Mas para arranjar amor novo. Numa casa velha. Ai é tão ruim. Pensei em me casar com ela. Mas a casa velha. Ela não quis não. Era o que eu mais queria. Por isso doía. O meu coração. Troquei a minha casa velha. Numa casa nova. Pra casar com ela. Aí eu fiz um bom negócio. Pois ganhei de volta. O coração dela.  
509,Meu Vicio,Forró Noda De Caju," FIQUEI APAIXONADA , QUANDO TE VI PASSAR POR MIM. FIQUEI ADMIRADA, COM ESTE TEU OLHAR. VOCÊ ME DEU UM SORRISO E ACENOU PRA MIM. NÃO FAZ ASSIM , FIQUEI LOUCA POR TI. EU NÃO FAÇO MAIS NADA, FICO TODA ASSIM. SEM JEITO DE TE FALAR MEU BEM. SEM JEITO DE TE FALAR MEU BEM. EU QUERO TE NAMORAR. VEM SER FELIZ COMIGO. EU TENHO TANTO AMOR PRA TE DAR. SE VOCÊ ME ACEITAR. NAMORAR CONTIGO. MEU AMOR VOCÊ É MEU VICIO.  "
510,Minha Rainha,Cavaleiros do Forró," No reino dos cavaleiros a rainha ordena que tragamlhe um amor. Que tragamlhe um Rei. Minha Rainha, meu grande amor. Nunca me deixe sozinha meu Rei meu senhor. Eu sou submisso dos carinhos seus. Eu sou seu feitiço e quem te faz feliz sou eu. Te amo mais que tudo minha Rainha. você já me falou que era só minha. Tu és meu Rei, meu homem tão sedutor. que me faz transpirar com seu calor. Você é minha Rainha. E você é o meu Rei. Eu te dei tudo que eu tinha. Só pra você eu me entreguei. Teu beijo quente me afoga no lago do teu prazer. O teu carinho me dorme e não me deixa eu te esquecer. Minha Rainha, meu grande amor. Nunca me deixe sozinha meu Rei meu senhor. Eu sou submisso dos carinhos seus. Eu sou seu feitiço e quem te faz feliz sou eu (2x). Você é minha Rainha. E você é o meu Rei. Eu te dei tudo que eu tinha. Só pra você eu me entreguei. Teu beijo quente me afoga no lago do teu prazer. O teu carinho me dorme e não me deixa eu te esquecer. Minha Rainha, meu grande amor. Nunca me deixe sozinha meu Rei meu senhor. Eu sou submisso dos carinhos seus. Eu sou seu feitiço e quem te faz feliz sou eu (2x).  "
511,Eu tenho medo de você mudar,Solteirões do Forró," Amar seus defeitos é minha virtude. Eu mudo de casa, acaso você mude. Rímel não use sombra, não coloque. Seu rosto é perfeito, sem nenhum retoque. Não mude o corte, nem pinte os cabelos. Você faz moda sem seguir modelo. Anéis, pulseiras e brincos pra que. Você usa jóia, se a jóia é você. Eu tenho medo de você mudar. E a outra pessoa não me apaixonar. Morro de medo de você mudar. E a outra pessoa não me apaixonar. Quem muda o caráter, muda a consciência. É essencial manter a essência. Mesmo com arte artificial. Não esconde o brilho do que é natural. Você tem algo que só Deus explica. Quanto mais simples mais bonita fica. Como foi ontem que seja amanhã. Eu nasci seu homem, vou morrer seu fã. Eu tenho medo de você mudar. E a outra pessoa não me apaixonar. Morro de medo de você mudar. E a outra pessoa não me apaixonar.  "
