,titulo,artista,letras
518,Nuvem de Algodão,Exaltasamba," Depois de ti. Eu juro nunca mais me apaixonei. Ninguém me faz feliz. Como você me fez. Olha pra mim. Um sonhador. Sem rumo sem carinho. Sem amor. Eu te perdi de vista. Mas achei nesse país. Peguei carona com o beijaflor. No céu voei em paz. Te amei demais. No espaço, no universo. Flutuei, voei. Por você vivo nas nuvens. Nuvens feitas de algodão. Por você cruzei o mundo. Fiz de tudo pra chamar sua atenção. Sem amor não vale a pena. É só seu meu coração. Tá escrito nas estrelas. O destino me pousou em suas mãos.  "
519,Maravilha Te Amar,Os Travessos," Por que você. Não larga de bobeira. E vem me dar uma beijo...(2x). Se é isso que você mais quer. Se é isso que a gente quer. Se é isso que você mais quer. Se é isso que a gente quer.... Maravilha é poder te amar. Gostoso assim. Maravilha é poder ter você. Perto de mim.... Se a distância só nos separou. E o passado não foi tão ruim. Nosso amor no destino selou. Vem prá mim, vem prá mim.... Beija minha boca. Tira minha roupa. Tira o meu sossego. Que eu tô querendo. Ai, que coisa louca. Essa garota tá. Me enlouquecendo. (Eu tô querendo).... Beija minha boca. Tira minha roupa. Tira o meu sossego. Que eu tô querendo. Ai, que coisa louca. Essa garota tá me. Enlouquecendo. Eu tô querendo.... Por que você. Não larga de bobeira. E vem me dar uma beijo...(2x). Se é isso que você mais quer. Se é isso que a gente quer. Se é isso que você mais quer. Se é isso que a gente quer.... Maravilha é poder te amar. Gostoso assim. Maravilha é poder ter você. Perto de mim.... Se a distância só nos separou. E o passado não foi tão ruim. Nosso amor no destino selou. Vem prá mim, vem prá mim.... Beija minha boca. Tira minha roupa. Tira o meu sossego. Que eu tô querendo. Ai, que coisa louca. Essa garota está. Me enlouquecendo. Eu tô querendo.... Beija minha boca. Tira minha roupa. Tira o meu sossego. Que eu tô querendo. Ai, que coisa louca. Essa garota está me. Enlouquecendo. Eu tô querendo.... Eu tô querendo. Eu tô querendo. Eu tô querendo. Ooooh.... Beija minha boca. Tira minha roupa. Tira o meu sossego. Que eu tô querendo. Ai, que coisa louca. Essa garota está me. Enlouquecendo. Eu tô querendo...(2x). Eu tô querendo. Eu tô querendo....  "
520,Volta de Vez Pra Mim,Pique Novo," O meu amor é seu. E eu não preciso nem provar. Foi tanto tempo pra deixar. Tudo acabar assim. Mas pelo amor de Deus. Tira esse mal do meu olhar. Faz outra vez meu sol brilhar. Volta de vez pra mim. E depois de tanto tempo eu me vejo no abandono. E me sinto um cão sem dono, sem abrigo pra ficar. E depois de tanto tempo. Minha dor volta pra casa, meu sossego cria asa. Meu sorriso quer chorar. Meu sorriso fez inveja a tanta gente nesse mundo. Fui feliz cada segundo e o primeiro a te amar. Mas a dor vem de repente, quando a gente perde tudo. Quando o canto fica mudo e vem o pranto em seu lugar. O meu amor é seu. E eu não preciso nem provar. Foi tanto tempo pra deixar. Tudo acabar assim. Mas pelo amor de Deus. Tira esse mal do meu olhar. Faz outra vez meu sol brilhar. Volta de vez pra mim. Meu sorriso fez inveja a tanta gente nesse mundo. Fui feliz cada segundo e o primeiro a te amar. Mas a dor vem de repente quando a gente perde tudo. Quando o canto fica mudo e vem o pranto em seu lugar. O meu amor é seu. E eu não preciso nem provar. Foi tanto tempo pra deixar. Tudo acabar assim. Mas pelo amor de Deus. Tira esse mau do meu olhar. Faz outra vez meu sol brilhar.  "
521,Quem É Você,Alexandre Pires," Eu descobri quem você é,. Posso estar equivocado,. Mas não vou ficar calado.. Me desculpe. Fale alguma coisa se estiver errado.. Sua luz é capaz de acender um país. Seu sorriso transmite o que não é normal. Uma pele, um corpo, um cheiro, um olhar fatal.. No jardim, a beleza da mais fina flor. Inocência acima do bem e do mal. Você é a mulher que encheu o meu peito de amor. Quem é você. Você é o grande amor da minha vida. Não me canso de dizer. Todo mundo vai saber. Que você é o grande amor da minha vida. Você Você é o grande amor da minha vida. Não me canso de dizer. Todo mundo vai saber. Que você é o grande amor da minha vida. A paixão explode quando eu te vejo.... Nosso sobrenome sempre foi desejo.. Uma intimidade que eu nunca tive.. Uma liberdade de um voo livre.. O mais perfeito encontro. Do horizonte com o mar.. Eu acredito que pra sempre,. Eu sempre vou te amar....  "
522,Uma Estrela,Pique Novo," Conversei com uma estrela. Caminhando pelas ruas. Pra te ter fiz um pedido. E rezei, por onde andei. Aprendi te amar sonhando. Dediquei meu sentimento. De coração, de corpo e alma. Eu te amei por onde andei. Um amor me deixou aqui. Nessa esquina abandonada. Na fria madrugada. Sozinho na calçada. Mas quando a cidade adormeceu. Um anjo lindo apareceu. Era você na minha vida. Vi brilhar no céu com emoção. A luz da minha direção. Era você na minha vida. Vi brilha no céu com emoção a luz da minha direção. Era você na minha vida.  "
523,Deixa em Off,Imaginasamba," Você sabe. Que é proibido, sabe. Tenho um compromisso, sabe. Eu não posso ir mais além. Você sabe. Que ficar comigo, sabe. Sempre escondido, sabe. É desejo meu também. Tá confundindo o sentimento. Quer cobrar demais do meu amor. Eu tenho um relacionamento. Machucado pelo desamor. Mas ela é tudo que eu preciso. E você sempre soube disso. Desde quando o nosso caso começou. Refrão. Deixa eu te amar do meu jeito. O nosso lance é perfeito. Meu bem, se alguém nos ver. Bye Bye eu e você. Deixa eu ficar do seu lado. Puro sabor do pecado. Ninguém pode saber, assim que deve ser. Deixa em off ou então vai me perder.  "
524,Eu To Querendo,Os Travessos," Por que você não larga de bobeira e vem me dar um beijo(demoro). Por que você não larga de bobeira e vem me dar um beijo. Se é isso que você mais quer, se é isso que a gente quer, se é isso que você mais quer, se é isso que a gente quer. Malhavira é poder te amar gostoso assim. Malhavira é poder ter você perto de mim. Se a distância só nos separo, e o passado não foi tão ruim, nosso amor o destino selou, vem pra mim (vem pra mim). Beija minha boca, tira minha roupa, tira o meu sossego(eu to querendo). Ai que coisa louca essa garota está me enlouquecendo. Eu to querendo. Beija minha boca, tira minha roupa, tira o meu sossego. Ai que coisa louca essa garota está me enlouquecendo. Eu to querendo, eu to querendo....  "
525,Incondicionalmente,Belo," Você vem me procurar. Faço tudo pra evitar. Mas meu coração. Sempre te deixa entrar. Ilusão que eu criei. Se faz bem ou mal não sei. Se pra você foi tão normal. Pra mim foi tudo que eu sonhei. Que maldade, você mente. Não tá nem aí se vai me machucar. Por que sabe que pra sempre. Incondicionalmente eu vou te amar. Inexplicavelmente eu não sei te negar. Se é amor ou paixão eu não sei dizer não. Incondicionalmente eu vou te amar. Inexplicavelmente eu não sei te negar. Se é amor ou paixão eu simplesmente não sei dizer não.  "
526,Pra São Jorge,Zeca Pagodinho, Vou acender velas para São Jorge. A ele eu quero agradecer. E vou plantar comigoninguémpode. Para que o mal não possa então vencer. Olho grande em mim não pega. Não pega não. Não pega em quem tem fé. No coração. Ogum com sua espada. Sua capa encarnada. Me dá sempre proteção. Quem vai pela boa estrada. No fim dessa caminhada. Encontra em Deus perdão.  
527,É Diferente,Sorriso Maroto," É o Sorriso Maroto fazendo aquele... pagodinho diferente. É diferente de todas que eu já conquistei. É diferente de todas que beijei. É diferente no jeito de tocar. É diferente no jeito de amar. É diferente, e deixa quem quiser falar. Meu coração achou o seu lugar. Não tem porque você se preocupar. Se o meu lugar é no teu coração. Eu sempre apostei na relação à dois. Pra muita gente o amor chega depois. E com nós dois foi diferente, diferente. A gente foi ao infinito no olhar. Eu achei graça quando veio me falar. O que você falou foi tudo que eu pensei. Eu quero provar pro mundo. Que tem duas vidas e um só querer, meu amor. Eu quero gritar pro mundo. O amor é lindo, eu amo você.  "
528,Patota do Cosme,Zeca Pagodinho," Mulher, mulher, mulher. Você não terá o meu amor. Pode tentar o que quiser. Já levou o meu nome pra macumba. Pra me amarrar. Já tentou diversas vezes me prejudicar. Mas minha cabeça é sã. Porque Cosme é meu amigo. E pediu a seu irmão Damião. Pra reunir a garotada. E proteger meu amanhã, meu amanhã. Porque Cosme é meu amigo. E pediu a seu irmão Damião. Pra reunir a garotada. E proteger meu amanhã. Na verdade você nunca me pertenceu. E quando seguiu meus passos. Foi visando o que era meu. Você não passou de um caso. Que nasceu por um acaso. Seu amor não era eu. Seu amor não era eu. Quando teve a conclusão. Que meu pobre coração. Não abrigaria você. Passou me caluniar. Mas a patota do Cosme. Não deixou me derrubar. Não deixou me derrubar. Passou me caluniar. Mas a patota do Cosme. Não deixou me derrubar.  "
529,"Caraca, Muleke!",Thiaguinho," Caraca, muleke Que dia Que isso. Põe um pagodinho só pra relaxar. Sol, praia, biquíni, gandaia. Abro uma gelada só pra refrescar. Caraca, muleke Que dia Que isso. Põe um pagodinho só pra relaxar. Sol, praia, biquíni, gandaia. Abro uma gelada só pra refrescar. Tô com saúde, tô com dinheiro. Graças a Deus e aos meus guerreiros. Tá tudo armado, vou pro estouro. Hoje eu tô naquele pique de muleke doido. E quando eu tô assim. É só aventura. Tira a mão de mim. Ninguém me segura. Cola comigo. Que eu tô no brilho. Hoje eu vou me jogar. Cola comigo. Que eu tô no brilho. Hoje eu vou me jogar.  "
530,Beijo Doce,Grupo Pixote, Namorar aonde o sol se esconde. E te dar um novo um beijo doce. Com sabor de mel fruta de conde. Não há nada melhor nessa vida. Entre o céu e o mar um horizonte. Pra você e eu nosso romance. Vejo o outro lado dessa ponte. O teu olhar me seduz mais ainda. Ando louco pra ficar contigo. Eu prometo te amar. Te dar meu paraíso. Poder te dizer. Que tudo o que eu mais sonhava nessa vida aconteceu. Foi te conhecer. E agora que estamos juntos nem pensar em te perder. Só quero saber. Se estar ao meu lado irá te fazer feliz. Eu só sei dizer. Que estou apaixonado e é tudo que eu sempre quis.  
531,Assim Você Mata o Papai,Sorriso Maroto," Ai,ai Ai ai ai ai. Essa mina tá me olhando. Acho que tá dando mole. Ela tá me provocando já faz tempo. Isso não vai prestar. Não vai. Ela é maravilhosa, tem um sorriso maroto. O que será que ela tá querendo. Vou chamar pra dançar. Vem cá mulher. Vem cá, dançar. Comigo agarradinho, vem cá que você vai gostar. Ah, vai Isso, assim, vem pra mim. Que delícia, tá gostoso demais. Isso não vai prestar. Beija minha boca. Ai, ai Ai ai ai ai Assim você mata o papai. Ai, ai Ai ai Que boca gostosa, eu quero mais. Ai, ai Ai ai ai ai Assim você mata o papai. Ai, ai Ai ai Você tá cheirosa demais.  "
532,Coração em Pedaços,Ferrugem, Olha eu já não sei mais o que faço. Senta aqui vou falar. O meu coração ta em pedaços. Por você não me notar. Faço tudo pra você me entender. Mesmo assim parece complicar. Ta na cara todo mundo vê. Que a gente nasceu pra se amar. Te amar. Te amar. Te amar. Abre o coração pra mim. Facilita pro amor. Não vai me deixar assim. Eu preciso tanto de você. Acaba de uma vez com essa dor. Agora... Pra tudo clarear. Agora... Depende de você. Agora... É tempo de amar. Agora... E chega de sofrer. Me de a chance de mostrar. Que eu tenho amor pra te fazer feliz. Agora... Pra tudo clarear. Agora... Depende de você. Agora... É tempo de amar. Agora... E chega de sofrer. Me de a chance de mostrar. Que eu tenho amor pra te fazer feliz.  
533,Liberdade,Grupo Nosso Sentimento," Eu já fui sentimental, já me envolvi de coração. No começo foi legal, mas no final não foi tão bom. Cansei Por isso eu vim pedir a separação. Tô querendo terminar. Mas eu não tô com outro alguém. Só preciso respirar, viver a vida sem ninguém. Cansei Por isso eu vim pedir a separação. Eu quero chegar em casa bem na hora que eu quiser. Sem ligar se na camisa tem perfume de mulher. Deixar minhas roupas espalhadas no sofá. Eu quero liberdade. Sem ninguém me controlando pra saber por onde andei. Mexendo no telefone só pra ver com quem falei. Quero ir pro mundo sem satisfação pra dar. Eu quero liberdade. Eu quero ser solteiro pra ficar com quem quiser. Sem ninguém me controlando, nem pegando no meu pé. Só faço amor sem compromisso e sem me envolver. De hoje em diante o que não quero é me prender. Agora dou meu corpo, mas não dou meu coração. Na cama dou meu fogo, mas não dou minha paixão. Só faço amor sem compromisso e sem me envolver. De hoje em diante o que não quero é me prender. Eu quero é liberdade.  "
534,Vai embora,Grupo Nosso Sentimento," Eu te dei valor mas você mentiu pra mim a todo tempo. Eu te dei valor mas você brincou com o meu sentimento. Mas foi por amor que eu aceitei tudo o que fez comigo. Mas foi por amor que eu fechava os olhos pra viver contigo. Então, eu tentei viver assim mas foi em vão. Não tem como enganar o coração, o coração. Que não sabe como te esquecer. Mas vai ter que aprender. Refrão. Pegue suas coisas vai,. imediatamente vai embora sai,. Não quero mais ouvir falar teu nome, cansei. Com você eu parei.. Pegue suas coisas vai,. imediatamente vai embora sai,. De hoje em diante eu não quero mais dor. Entenda de uma vez que acabou.  "
535,Amor e Amizade,Exaltasamba, Essa noite eu sonhei com você. E queria bem mais que sonhar. Acredito que já percebeu. Na amizade entre você e eu. Tá pintando uma diferença.... Eu não sei o que aconteceu. Mas a minha intenção mudou. Se te via como uma amiga. Ou a dona do meu amor...(2x). Eu tô confuso. No que vou fazer. Te querendo amor. Te querendo amor. Mas cheia de vontade. De me declarar. Te querendo amor. Te querendo amar. Será que a amizade. Vai prevalecer. Te querendo amor. Te querendo amor. O nosso sentimento. Vai se libertar...(2x). (Repetir a letra).  
536,Pra Sempre ou Nunca Mais,Ferrugem," Não.. não faz assim que eu não vou suportar. O nosso fim porque só de pensar, fica difícil conter. Preste atenção pra não se arrepender. Meu coração que mandou te dizer. Mais tarde vai doer. Quando a saudade te encontrar. Na canção ""bem que se quis"". Nessa madrugada que te faz feliz. Pode escrever é lição de não se esquecer. Vai ser tarde se arrepender. Colo pra você desabafar. Braços pra poder te abraçar. Peito pra te ter, mão pra te tocar. Pode ser pra sempre ou nunca mais. Boca que tem sede de beijar. Olhos que só enxergam você. Noite de prazer na beira do mar. Pode ser pra sempre ou nunca mais.  "
