,titulo,artista,letras
223,Depois da Cruz,Aline Barros," Antes da cruz, estava condenado. Eu carregava o peso do pecado. Até que Deus me concedeu. A chance de ser regenerado. Antes da cruz, estava separado. O véu ainda não tinha se rasgado. De um lado, eu. Do outro, Deus. Mas pela cruz fomos aproximados. Depois da cruz do Salvador. Mudou a história de um pecador. Que era eu, longe de Deus. Mas pela Graça salvação concedeu. Depois da cruz do Salvador. Os sonhos mortos de um sonhador. Que era eu, longe de Deus. Mas pelo Seu favor meus sonhos reviveu. Antes da cruz, estava condenado. Eu carregava o peso do pecado. Até que Deus me concedeu. A chance de ser regenerado. Antes da cruz, estava separado. O véu ainda não tinha se rasgado. De um lado, eu. Do outro, Deus. Mas pela cruz fomos aproximados. Depois da cruz do Salvador. Mudou a história de um pecador. Que era eu, longe de Deus. Mas pela Graça salvação concedeu. Depois da cruz do Salvador. Os sonhos mortos de um sonhador. Que era eu, longe de Deus. Mas pelo Seu favor meus sonhos reviveu. Quando Ele morreu. Eu também morri. Quando Ele reviveu. Eu também revivi. Ooh, ooh . Ooh, ooh. Quando Ele venceu, eu também venci. Ele subiu ao Céu, eu também vou subir. Eu vou, eu vou subir. Depois da cruz do Salvador. Mudou a história de um pecador. Que era eu, longe de Deus. Mas pela Graça salvação concedeu. Depois da cruz.  "
224,Segura Na Mão de Deus,Padre Marcelo Rossi," Se as águas do mar da vida quiserem te afogar. Segura na mão de Deus e vai. Se as tristezas desta vida quiserem te sufocar. Segura na mão de Deus e vai. Segura na mão de Deus, segura na mão de Deus. Pois ela, ela te sustentará. Não temas, segue adiante e não olhes para trás. Segura na mão de Deus e vai. Se a jornada é pesada e te cansas da caminhada. Segura na mão de Deus e vai. Orando, jejuando, confiando e confessando. Segura na mão de Deus e vai. O Espírito do Senhor sempre te revestirá. Segura na mão de Deus e vai. Jesus Cristo prometeu que jamais te deixará. Segura na mão de Deus e vai.  "
225,Aviva-nos / A Terra Clama,Davi Fernandes," Enche esse ambiente. Enche esse lugar. Te damos liberdade. Que caia o teu espirito. Vem fazer o que nenhum homem fez. Vem fazer o que a história nunca viu. Vem cumprir o descrito em Joel. Avivanos, avivanos. Que seja hoje, que seja agora. Vem e derrama o teu espirito. Que seja hoje, que seja agora. Vem e derrama o teu espirito. A terra clama ôôô. A terra chama, chama, chama. Mais uma vez queremos ver. O céu descer.  "
226,"Eis-me Aqui, Senhor",Católicas," Eisme aqui, Senhor Eisme aqui, Senhor. Pra fazer Tua Vontade, pra viver do Teu Amor. Pra fazer Tua Vontade, pra viver do Teu amor. Eisme aqui, Senhor. O Senhor é o Pastor que me conduz. Por caminhos nunca vistos me enviou. Sou chamado a ser fermento, sal e luz. E por isso respondi aqui estou. Eisme aqui, Senhor Eisme aqui, Senhor. Pra fazer Tua Vontade, pra viver do Teu Amor. Pra fazer Tua Vontade, pra viver do Teu amor. Eisme aqui, Senhor. Ele pôs em minha boca uma canção. Me ungiu como profeta e trovador. Da história e da vida do meu povo. E por isso respondi aqui estou. Eisme aqui, Senhor Eisme aqui, Senhor. Pra fazer Tua Vontade, pra viver do Teu Amor. Pra fazer Tua Vontade, pra viver do Teu amor. Eisme aqui, Senhor. Ponho a minha confiança no Senhor. Da esperança sou chamado a ser sinal. Seu ouvido se inclinou ao meu clamor. E por isso respondi aqui estou. Eisme aqui, Senhor Eisme aqui, Senhor. Pra fazer Tua Vontade, pra viver do Teu Amor. Pra fazer Tua Vontade, pra viver do Teu amor. Eisme aqui, Senhor.  "
227,A Tua Glória Faz,Fernanda Brum," Faz estremecer tudo em mim. Faz derreter meu coração. Me tira o medo, me conta segredos. Aumenta minha fé, revela quem És. Tu és Emanuel, por mim se entregou. Nunca ninguém assim me amou. A Tua glória faz. Com que eu voe mais. Me leva bem junto a Ti. Me faz flutuar. Ao som da Tua voz. Pulsa o meu coração. Teu derramar de amor me faz dançar. Faz estremecer tudo em mim. Faz derreter meu coração. Me tira o medo, me conta segredos. Aumenta minha fé, revela quem És. Tu és Emanuel, por mim se entregou. Nunca ninguém assim me amou. A Tua glória faz. Com que eu voe mais. Me leva bem junto a ti. Me faz flutuar. Ao som da tua voz. Pulsa meu coração. Teu derramar de amor me faz dançar. Dançarei, dançarei para Tua glória, Senhor. Viverei, viverei para Tua glória, Senhor. Dançarei, dançarei para Tua glória, Senhor. Viverei para Tua glória, Senhor. Dançarei, dançarei com Tua glória, Senhor. Viverei, viverei para Tua glória senhor. Dançarei, dançarei com Tua glória , senhor. Viverei, viverei para Tua glória senhor.  "
228,Grande é o Senhor (part. Adhemar de Campos),Nívea Soares, Grande é o Senhor. E mui digno de louvor. Na cidade do nosso Deus Seu Santo monte. Alegria de toda terra. Grande é o Senhor em quem nós temos a vitória. Que nos ajuda contra o inimigo. Por isso diante Dele nos prostramos. Queremos o Teu nome engrandecer. E agradecerTe por tua obra em nossa vida. Confiamos em Teu infinito amor. Pois só Tu és o Deus eterno. Sobre toda terra e céu.  
229,Deus Cuida de Mim,Kleber Lucas," Eu preciso aprender um pouco aqui. Eu preciso aprender um pouco ali. Eu preciso aprender mais de Deus. Porque ele é quem cuida de mim. Se uma porta se fecha aqui. Outras portas se abrem ali. Eu preciso aprender mais de Deus. Porque ele é quem cuida de mim. Deus cuida de mim. Deus cuida de mim, na sombra das suas asas. Deus cuida de mim, eu amo a sua casa. E não ando sozinho não estou sozinho. Pois sei Deus cuida de mim. Deus cuida de mim, na sombra das suas asas. Deus cuida de mim, eu amo a sua casa. E não ando sozinho não estou sozinho. Pois sei Deus cuida de mim.. Se na vida não tem direção. É preciso tomar decisão. Eu sei que existe alguém que me ama. Ele quer me dar a mão. Se uma porta se fecha aqui. Outras portas se abrem ali. Eu preciso aprender mais de Deus. Porque ele é quem cuida de mim. Deus cuida de mim.  "
230,Ninguém Te Ama Como Eu,Padre Marcelo Rossi," Tenho esperado este momento. Tenho esperado que viesses a mim. Tenho esperado que me fales. Tenho esperado que estivesses assim. Eu sei bem o que tens vivido. Sei também que tens chorado. Eu sei bem que tens sofrido. Pois permaneço ao teu lado. Ninguém te Ama como Eu. Ninguém te Ama como Eu. Olhe para a cruz, está é a minha grande prova. Ninguém te Ama como Eu. Ninguém te Ama como Eu. Ninguém te Ama como Eu. Olhe para a cruz, foi por ti, porque Te amo. Ninguém te Ama como Eu. Eu sei bem o que me dizes. Ainda que nunca me fales. Eu sei bem o que tens sentido. Ainda que nunca me reveles. ""Tenho andado ao teu lado. Junto a ti permanecido. Eu te levo em meus braços. Pois sou teu melhor amigo."". Ninguém te Ama como Eu. Ninguém te Ama como Eu. Olhe para a cruz, está é a minha grande prova. Ninguém te Ama como Eu. Ninguém te Ama como Eu. Ninguém te Ama como Eu. Olhe para a cruz, foi por ti, porque Te amo. Ninguém te Ama como Eu.  "
231,Escolhi Te Esperar,Marcela Taís," Pra maior festa da vida. Quem convida é o amor. O céu acende luzes. E nos faz um favor. Sinceridade no olhar. Linda canção vai embalar. Quero encontrar meu par. Pra minha dança começar. Segura a minha mão. Você terá que me cuidar. É teu meu coração. Se você for meu par. Ninguém gosta de solidão. Mas escolhi te esperar. Fiz uma oração. Pra este dia chegar. O amor, ele não é cego. Ele sabe os passos que precisa dar. Só Deus sabe conjugar amor. Afinal, é o próprio verbo amar. O amor está tão perto. Mas só no tempo certo vai chegar. Segura a minha mão. Você terá que me cuidar. É teu meu coração. Se você for meu par. Ninguém gosta de solidão. Mas escolhi te esperar. Fiz uma oração. Pra este dia chegar. Fiz uma oração. Pra este dia chegar. Segura a minha mão. Você terá que me cuidar. É teu meu coração. Se você for meu par. Ninguém gosta de solidão. Mas escolhi te esperar. Fiz uma oração. Pra este dia chegar. Segura a minha mão. Você terá que me cuidar. É teu meu coração. Se você for meu par. Ninguém gosta de solidão. Mas escolhi te esperar. Fiz uma oração. Pra este dia chegar. Fiz uma oração. Para encontrar meu par.  "
232,Sinceridade,Alisson e Neide,None
233,Nenhuma Condenação Há,Armando Filho," De todas as provas que eu já passei. É bem difícil Senhor. A gente ter que ouvir acusações do vil tentador. Lembranças do passado vêm. E querem me fazer parar. Ou mesmo palavras de alguém. Que não quer na gente acreditar. E quase parando sem forças e vigor. A gente lê a palavra. E encontra bastante poder pra vencer. E continuar a jornada. E ver que o passado ficou pra trás. Pois Cristo na cruz tudo já venceu. E saber que dele não lembra mais. Eu canto pra glória de Deus. Nenhuma condenação há. Para quem está em Ti Jesus. Cuja vida coberta está. Pelo sangue que desceu na cruz. É certo que provas virão. Investidas do vil tentador. Mas nenhuma condenação há. Para quem está em Ti, querido Senhor. Nenhuma condenação há. Para quem está em Ti Jesus. Cuja vida coberta está. Pelo sangue que desceu na cruz. É certo que provas virão. Investidas do vil tentador. Mas nenhuma condenação há. Para quem está em Ti, querido Senhor.  "
234,Em Tua Presença,Fernanda Brum," Existe um lugar na fenda da rocha, bem junto a Ti. Em Tua presença, em Tua presença. Existe um lugar aconchegado ao Teu coração. Em Tua presença, em Tua presença. Existe um lugar onde o orgulho não vai me seduzir. Onde o dinheiro, a fama, os aplausos. Não podem me comprar. Em Tua presença, Senhor. Em Tua presença, Senhor. Eu quero estar e mergulhar. Descansar em Teus braços de amor. Em Tua presença, Senhor. Em Tua presença, Senhor. Vou me esconder, Tu és meu prazer. Em Tua presença é o lugar. Onde eu quero habitar.  "
235,Lindo Presente,Elaine Martins," Quem chora, colhe fé. Quem planta em meio à dor. Corre o risco de gerar. Os lindos sonhos do Senhor. Quem luta em meio à perda. Quem sorri por mais difícil que esteja. Está se preparando. Pra uma grande colheita. Deus está lhe ensinando. E lhe fortalecendo. Por mais que você não esteja entendendo. O seu milagre está acontecendo. Depois disso, tem novidade de Deus pra você. Isso aconteceu comigo, eu posso dizer. O meu deserto está florescendo. E o seu também vai florescer. Estou sonhando, estou cantando. Estou sorrindo, comemorando. Estou sentindo o coração pulsando. O meu milagre já chegou. Estou mais forte, mais resistente. A perda ensina, a gente aprende. A ser, de Deus, mais dependente. Você vai segurar o seu lindo presente. Não desista de gerar (não desista). Não desista de chorar (não desista). O seu milagre é tão grande. A sua história vai mudar. Não desista de sorrir. Não desista de tentar. Os momentos tristes para trás vão ficar. O seu sonho vai se realizar. Não desista de sonhar. Um lindo presente.  "
236,Pra Quê?,Voz da Verdade," Vou lhe falar. De um alguém. Que pode levar. Seus sonhos além. Vou lhe mostrar. Um mundo melhor. Que mudará. Seu caminho. Vou lhe falar de um só Deus. Que mudará a sua vida. Numa cruz morreu. Doou o Seu sangue. Só pra curar as suas feridas. E este homem está aqui. Só pra te amar e pra dizer. Vou lhe falar. De um alguém. Que pode levar. Seus sonhos além. Vou lhe mostrar. Um mundo melhor. Que mudará. Seu caminho. Vou lhe falar de um só Deus. Que mudará a sua vida. Numa cruz morreu. Doou o Seu sangue. Só pra curar as suas feridas. E este homem está aqui. Só pra te amar e pra dizer. Pra quê. Chorar, sofrer. Se há um Deus que tudo pode por você. Pra quê. Solidão. Deixe Jesus Cristo entrar no teu coração. Pra quê. Chorar, sofrer. Se há um Deus que tudo pode por você. Pra quê. Solidão. Deixe Jesus Cristo entrar no teu coração. Pra quê. Solidão. Deixe Jesus Cristo entrar no teu coração.  "
237,Ditosa Cidade,Shirley Carvalhaes," A ditosa cidade deve ser Linda. Se pudesse eu iria pra lá agora. Veria ao Senhor frente a frente. Cantaria naquele imenso coral. Veria anjos e querubins ali, reunidos. Cantando hosanas ao rei. Breve este meu pensamento será realidade. Pois pra lá voarei. Veria ainda todos os discípulos. Que andaram por aqui pregando a palavra. Imagino abraçar Paulo e Tiago. Ver João, Abraão, Isaque e Jacó. Irmão se ficarmos em comunhão com Cristo. Naquela linda cidade nós iremos morar. Veremos o Senhor frente a frente. Cantaremos naquele imenso coral. Seremos anjos e querubins ali, reunidos. Cantando hosanas ao rei. Teremos somente prazer e muita alegria. Para sempre, amém.  "
238,Identidade,Anderson Freire," Não vou negar quem sou, não há máscara em mim. Desde quando Te entreguei meu coração. Não vale a pena Te negar em troca de viver. Se morrer por Ti, pra mim significa viver. Nada vai interromper minha adoração. Babilônia não habita no meu coração. Nem o fogo vai fazer. A aliança que eu tenho com o Senhor se romper. Minha identidade é servo do Senhor. Dentro da fornalha vou mostrar quem És. Sendo quem eu sou, fiel adorador. Nem a morte vai nos separar, Senhor. Não vou negar quem sou, não há máscara em mim. Desde quando Te entreguei meu coração. Não vale a pena Te negar em troca de viver. Se morrer por Ti, pra mim significa viver. Nada vai interromper minha adoração. Babilônia não habita no meu coração. Nem o fogo vai fazer. A aliança que eu tenho com o Senhor se romper. Minha identidade é servo do Senhor. Dentro da fornalha vou mostrar quem És. Sendo quem eu sou, fiel adorador. Nem a morte vai nos separar, Senhor. ""Sadraque, Mesaque e Abedenego. Jovens demais pra morrerem cedo. Negaram o pedido de um rei. O decreto era que adorassem a imagem que ele fez. Quem não adorasse seria lançado. Dentro da fornalha ardente de fogo. E foi dessa forma que aconteceu. Mas a verdade é que o rei enlouqueceu. Pois havia um quarto homem e com eles passeava. No meio no fogo, mas o fogo não queimava. O rei reconheceu que não havia outro Deus. E O adorou"". Minha identidade é servo do Senhor. Dentro da fornalha vou mostrar quem És. Sendo quem eu sou, fiel adorador. Nem a morte vai nos separar, Senhor. Minha identidade é servo do Senhor. Dentro da fornalha vou mostrar quem És. Sendo quem eu sou, fiel adorador. Nem a morte vai nos separar. Senhor.  "
239,Eu Sou Teu (Rooftops),Gabriela Rocha," Eis me aqui Senhor. Buscando tua verdade e amor. Eu vim neste lugar. Tua graça encontrar. Por tua causa livre sou. A minha vida a Ti eu dou. Me coloco em tuas mãos. E ergo minha voz. Pois liberto sou. O Teu nome bendirei e bem alto clamarei que. Eu sou Teu, eu sou Teu. Por tudo que fizeste a mim. Levanto minhas mãos a Ti. És o único, a quem adorarei. Eu vou compartilhar o amor. Ser tua luz por onde eu for. Eu me prostro aos teus pés. E ergo minhas mãos, pois liberto sou. O Teu nome bendirei e bem alto clamarei que. Eu sou Teu, eu sou Teu. Tudo que sou esta em tuas mãos de amor. E eu sou Teu, eu sou Teu. Eis me aqui com os braços bem abertos criador, redentor. Tu és o eterno Deus, Tu és o eterno Deus. Eis me aqui com os braços bem abertos criador, redentor. Tú és o eterno Deus, Tu és o eterno Deus. O teu nome bendirei e bem alto clamarei. Que eu sou Teu, eu sou Teu. Tudo que sou. Esta em tuas mãos de amor. E eu sou Teu, eu sou Teu. O teu nome bendirei e bem alto clamarei que. Eu sou Teu, eu sou Teu. Tudo que sou esta em tuas mãos de amor e. Eu sou teu, eu sou teu.  "
