,titulo,artista,letras
500,Waters Of March,Sérgio Mendes," A stick, a stone, it's the end of the road . It's the rest of a stump, it's a little alone . It's a sliver of glass, it is life, it's the sun . It is night, it is death, it's a trap, it's a gun . The oak when it blooms, a fox in the brush . A knot in the wood, the song of a thrush . The wood of the wind, a cliff, a fall . A scratch, a lump, it is nothing at all . It's the wind blowing free, it's the end of the slope . It's a beam it's a void, it's a hunch, it's a hope . And the river bank talks of the waters of March . It's the end of the strain . The joy in your heart . The foot, the ground, the flesh and the bone . The beat of the road, a slingshot's stone . A fish, a flash, a silvery glow . A fight, a bet the fange of a bow . The bed of the well, the end of the line . The dismay in the face, it's a loss, it's a find . A spear, a spike, a point, a nail . A drip, a drop, the end of the tale . A truckload of bricks in the soft morning light . The sound of a shot in the dead of the night . A mile, a must, a thrust, a bump, . It's a girl, it's a rhyme, it's a cold, it's the mumps . The plan of the house, the body in bed . And the car that got stuck, it's the mud, it's the mud . A float, a drift, a flight, a wing . A hawk, a quail, the promise of spring . And the river bank talks of the waters of March . It's the promise of life, it's the joy in your heart . A stick, a stone, it's the end of the road . It's the rest of a stump, it's a little alone . A snake, a stick, it is John, it is Joe . It's a thorn in your hand and a cut in your toe . A point, a grain, a bee, a bite . A blink, a buzzard, a sudden stroke of night . A pin, a needle, a sting a pain . A snail, a riddle, a wasp, a stain . A pass in the mountains, a horse and a mule . In the distance the shelves rode three shadows of blue . And the river talks of the waters of March . It's the promise of life in your heart . A stick, a stone, the end of the road . The rest of a stump, a lonesome road . A sliver of glass, a life, the sun . A knife, a death, the end of the run . And the river bank talks of the waters of March . It's the end of all strain, it's the joy in your heart.  "
501,Delicadeza,Dori Caymmi, Cada dor sofrida de ilusão perdida. Vai levando a vida atrás. E a delicadeza do que foi beleza nessa vã tristeza se desfaz. E a felicidade vira só vontade. Vira uma saudade a mais. Porém diz a razão pra quem crê na paixão. A dor costuma ser fugaz. Porque a desilusão não traz ao coração. O bem que uma esperança traz.. Mas a gente cansa quando o tempo avança. Quando uma esperança tanto faz. E eu só peço um dia que a melancolia. Deixe a poesia em paz..  
502,Fogo Sobre Terra,Vinicius de Moraes," A gente às vezes tem vontade de ser. Um rio cheio pra poder transbordar. Uma explosão capaz de tudo romper. Um vendaval capaz de tudo arrasar. Mas outras vezes tem vontade de ter. Um canto escuro onde poder se ocultar. Um labirinto onde poder se perder. E onde poder fazer o tempo parar. Oh, dor de saber que na vida. É melhor de saída. Ser um bom perdedor. Amor, minha fonte perdida. Vem curar a ferida. De mais um sonhador.  "
503,Maninha (dueto com Chico Buarque),Miúcha, Se lembra da fogueira. Se lembra dos balões. Se lembra dos luares dos sertões. A roupa no varal. Feriado nacional. E as estrelas salpicadas nas canções. Se lembra quando toda modinha. Falava de amor. Pois nunca mais cantei ó maninha. Depois que ele chegou. Se lembra da jaqueira. A fruta no capim. O sonho que você contou pra mim. Os passos no porão. Lembra da assombração. E das almas com perfume de jasmim. Se lembra do jardim ó maninha. Coberto de flor. Pois hoje só dá erva daninha. No chão que ele pisou. Se lembra do futuro. Que a gente combinou. Eu era tão criança e ainda sou. Querendo acreditar. Que o dia vai raia. Só porque uma cantiga anunciou. Mas não me deixe assim tão sozinho. A me torturar. que um dia ele vai embora maninha. Pra nunca mais voltar.  
504,Regra Três,Toquinho e Vinícius," Tantas você fez que ela cansou. Porque você, rapaz. Abusou da regra três. Onde menos vale mais. Da primeira vez ela chorou. Mas resolveu ficar. É que os momentos felizes. Tinham deixado raízes no seu penar. Depois perdeu a esperança. Porque o perdão também cansa de perdoar. Tem sempre o dia em que a casa cai. Pois vai curtir seu deserto, vai.. Mas deixe a lâmpada acesa. Se algum dia a tristeza quiser entrar. E uma bebida por perto. Porque você pode estar certo que vai chorar.  "
505,Planta Baixa,Vinicius de Moraes," Plante uma boa semente. Numa terra condizente, que a semente dá. Pegue, regue bem a planta. Que nem praga não adianta. Ela vai vingar. Planta é como o sentimento. Tem o seu momento. Tem o seu lugar. Regue bem seu sentimento. Porque rega no momento. Não pode faltar. Gente também é semente. Tem que estar contente. Tem que respirar. Plante uma cidade toda. Ponha gente em seu contorno. E a vida a rodar. Diaadia é corrosivo. E de tudo que está vivo. Se deve cuidar. Planta sem sol e o vento. Dentro do cimento é bom nem pensar. Regue bem seu sentimento. Porque rega no momento. Não pode faltar. Gente também é semente. Tem que estar contente. Tem que respirar.  "
506,Você e Eu,Carlos Lyra," Podem me chamar e me pedir e me rogar. E podem mesmo falar mal. Ficar de mal que não faz mal. Podem preparar milhões de festas ao luar. Que eu não vou ir, melhor nem pedir. Eu não vou ir, não quero ir. E também podem me intrigar. Até sorrir, até chorar. E podem mesmo imaginar o que melhor lhes parecer. Podem espalhar que eu estou cansado de viver. E que é uma pena para quem me conheceu. Eu sou mais você e eu.  "
507,Uma Loira,Dick Farney," Todos nós temos na vida. Um caso, uma loira,. Voce, voce tambem tem.  . Uma Loira é um frasco de perfume. Que evapora. É o aroma. De uma pétala de flor. Espuma fervilhante de champanhe. Numa taça muito branca de cristal. É um sonho, um poema.... Todos nós temos  na vida. Um caso, uma loira. Pois eu, eu tive tambem. Uma loira é um frasco de perfume. Que evapora. É o aroma . De uma pétala de flor. Espuma fervilhante de champanhe. Numa taça muito branca de cristal. É um sonho, um poema.... Voce já teve na vida. Um caso, uma loira,. Pois eu... eu tive tambem.....  "
508,O Morro (feio Não É Bonito),Nara Leão," Salve as belezas desse meu Brasil. Com seu passado e tradição. E salve o morro cheio de glória. Com as escolas que falam no samba. Da sua história. Feio, não é bonito. O morro existe. Mas pede pra se acabar. Canta, mas canta triste. Porque tristeza. E só o que se tem pra contar. Chora, mas chora rindo. Porque é valente. E nunca se deixa quebrar. Ah, ama, o morro ama. Um amor aflito, um amor bonito. Que pede outra história. Salve as belezas desse meu Brasil. Com seu passado e tradição. E salve o morro cheio de glória. Com as escolas que falam no samba. Da sua história. Feio, não é bonito. O morro existe. Mas pede pra se acabar. Canta, mas canta triste. Porque tristeza. E só o que se tem pra contar. Chora, mas chora rindo. Porque é valente. E nunca se deixa quebrar. Ah, ama, o morro ama. Um amor aflito, um amor bonito. Que pede outra história.  "
509,Caminho de Pedra,Tom Jobim," Velho caminho por onde passou. Carro de boi, boiadeiro gritando ô ô. Velho caminho por onde passou. O meu carinho chamando por mim ô ô. Caminho perdido na serra. Caminho de pedra onde não vai ninguém. Só sei que hoje tenho em mim. Um caminho de pedra no peito também. Hoje sozinho nem sei pr'onde vou. É o caminho que vai me levando ô ô.  "
510,No Tabuleiro da Baiana,João Gilberto," No tabuleiro da baiana tem. Vatapá, oi. Caruru. Mungunzá. Tem umbu. Pra ioiô. Se eu pedir você me dá. O seu coração. Seu amor de iaiá. No coração da baiana tem. Sedução. Canjerê. Ilusão. Candomblé. Pra você. Juro por deus. Pelo senhor do bonfim. Quero você, baianinha, inteirinha pra mim. Sim, mas depois, o que será de nós dois. Seu amor é tão fulgáz, enganador. Tudo já fiz. Fui até num canjerê. Pra ser feliz. Meus trapinhos juntar com você. E depois vai ser mais uma ilusão. Que no amor quem governa é o coração. No tabuleiro da baiana tem. Vatapá, oi. Caruru. Mungunzá, oi. Tem umbu. Pra ioiô. Se eu pedir você me dá. O seu coração. Seu amor de iaiá. No coração da baiana também tem. Sedução. Canjerê. Ilusão. Candomblé. Pra você.  "
511,São Francisco (2ª Versão Musical),Vinicius de Moraes," Lá vai São Francisco. Pelo caminho. De pé descalço. Tão pobrezinho. Dormindo à noite. Junto ao moinho. Bebendo a água. Do ribeirinho. Lá vai São Francisco. De pé no chão. Levando nada. No seu surrão. Dizendo ao vento. Bom dia, amigo. Dizendo ao fogo. Saúde, irmão. Lá vai São Francisco. Pelo caminho. Levando ao colo. Jesus Cristinho. Fazendo festa. No menininho. Contando histórias. Pros passarinhos.  "
512,Sorte,Celso Fonseca," D                  A7         Bb°. Tudo de bom que você me fizer. Bm             G7M      A7. Faz minha rima ficar mais rara. D                  A7             Bb°. O que você faz me ajuda a cantar. Bm              G7M     A7. Põe um sorriso na minha cara.         D  G#7/5   G7M  C7/9. Meu amor, você me dá sorte. Meu amor, você me dá sorte.                                D7M. Meu amor, você me dá sorte na vida. D                   A7          Bb°. Quando te vejo não saio do tom. Bm               G7M    A7. Mas meu desejo já se repara. D                   A7          Bb°. Me dá um beijo com tudo de bom. Bm                 G7M     A7. E acende a noite na Guanabara. Meu amor, você me dá sorte. Meu amor, você me dá sorte.  "
513,Hó-bá-lá-lá-lá,João Gilberto," E amor, o hóbálálá, hóbálálá uma canção,. Quem ouvir o hóbálálá, terá feliz o coração. O amor encontrará ouvindo esta canção alguém compreenderá seu coração. Vem ouvir, o hóbálálá, hóbálálá uma canção. E amor, o hóbálálá, hóbálálá uma canção,. Quem ouvir o hóbálálá, terra feliz o coração. O amor encontrará ouvindo esta canção alguém compreenderá seu coração. Vem ouvir, o hóbálálá, hóbálálá esta canção bálálá hóbálálá..  "
514,Morrer de Amor,Maysa," Andei sozinha, cheia de mágoas. Pelas estradas de caminhos sem fim. Tão sem ninguém que pensei. Até em morrer, em morrer. Mas vendo sempre que a minha sombra. Ia ficando cada instante mas só. Muito mais só, sempre a caminhar. Para não mais voltar, eu quis morrer. Então eu via que eu não morria. Eu só queria morrer de muito amor por ti. E hoje eu volto na mesma estrada. Com esperança infinita no olhar. Para entregar todo um coração que o amor. Escolheu para morrer, morrer de amor.  "
515,"Poupée de Cire, Poupée de Son",France Gall," Je suis une poupée de cire. Une poupée de son. Mon cœur est gravé dans mes chansons. Poupée de cire, poupée de son. Suisje meilleure, suisje pire. Qu'une poupée de salon. Je vois la vie en rose bonbon. Poupée de cire, poupée de son. Mes disques sont un miroir. Dans lequel chacun peut me voir. Je suis partout à la fois. Brisée en mille éclats de voix. Autour de moi j'entends rire. Les poupées de chiffon. Celles qui dansent sur mes chansons. Poupée de cire, poupée de son. Elles se laissent séduire. Pour un oui pour un nom. L'amour n'est pas que dans les chansons. Poupée de cire, poupée de son. Mes disques ont un miroir. Dans lequel chacun peut me voir. Je suis partout à la fois. Brisée en mille éclats de voix. Seule parfois je soupire. Je me dis à quoi bon. Chanter ainsi l'amour sans raison. Sans rien connaître des garçons. Je n'suis qu'une poupée de cire. Qu'une poupée de son. Sous le soleil de mes cheveux blonds. Poupée de cire, poupée de son. Mais un jour je vivrai mes chansons. Poupée de cire, poupée de son. Sans craindre la chaleur des garçons. Poupée de cire, poupée de son.  "
516,A Uma Mulher,Vinicius de Moraes, Quando a madrugada entrou eu estendi o meu peito nu sobre o teu peito. Estavas trêmula e teu rosto pálido e tuas mãos frias. E a angústia do regresso morava já nos teus olhos.. Tive piedade do teu destino que era morrer no meu destino. Quis afastar por um segundo de ti o fardo da carne. Quis beijarte num vago carinho agradecido.. Mas quando meus lábios tocaram teus lábios. Eu compreendi que a morte já estava no teu corpo. E que era preciso fugir para não perder o único instante. Em que foste realmente a ausência de sofrimento. Em que realmente foste a serenidade..  
517,O Grande Amor,João Gilberto," Haja o que houver,      . Há sempre um homem, para uma. mulher. E há de sempre haver para esquecer, um falso amor e uma vontade . de morrer.. Seja comofor há de vencer o grande amor, que há de. ser no coração,. como perdão pra quem chorou..  "
518,"Com Açúcar, Com Afeto",Nara Leão," Com açúcar, com afeto. Fiz seu doce predileto. Pra você parar em casa. Qual o quê. Com seu terno mais bonito Você sai, não acredito. Quando diz que não se atrasa. Você diz que é operário. Sai em busca do salário. Pra poder me sustentar. Qual o quê. No caminho da oficina. Existe um bar em cada esquina. Pra você comemorar. Sei lá o quê. Sei que alguém vai sentar junto. Você vai puxar assunto. Discutindo futebol. E ficar olhando as saias. De quem vive pelas praias. Coloridas pelo sol. Vem a noite e mais um copo. Sei que alegre 'ma non troppo'. Você vai querer cantar. Na caixinha um novo amigo Vai bater um samba antigo. Pra você rememorar. Quando a noite enfim lhe cansa. Você vem feito criança. Pra chorar o meu perdão. Qual o quê. Diz pra eu não ficar sentida. Diz que vai mudar de vida. Pra agradar meu coração. E ao lhe ver assim cansado. Maltrapilho e maltratado. Ainda quis me aborrecer. Qual o quê. Logo vou esquentar seu prato. Dou um beijo em seu retrato. E abro meus braços pra você.  "
519,Marcha da Quarta-feira de Cinzas,Nara Leão," Acabou nosso carnaval. ninguém houve cantar canções. Ninguém passa mais, brincando Feliz. e nos corações saudades e cinzas foi o que restou. Pels ruas o que se vê. É uma gente que nem se vê. Que nem sorri, se beija e abraça. e sai caminhando,. Dançando e cantando cantigas de amor No entanto é. preciso cantar . mais que nunca e preciso cantar pra alegrar a cidade. A tristeza que a gente tem. Qualquer dia vai se acabar. Todos vai se acabar . Todos vão sorrir, voltou a esperança. E o povo contente da vida feliz a cantar . Por que são tantas coisas azuis . Há tão grades promessas de luz . Tanto amor par dar e que a gente nem sabe . Quem me dera viver pra ver . E Brincar outros Canavais com a beleza dos velhos. carnavais. Que machas tão lindas . O povo cantando seu canto de paz (3 vezes). Tanto amor para dar e alegrar a Cidade.  "
520,Em Algum Lugar,Vinicius de Moraes," Deve existir. Eu sei que deve existir. Algum lugar onde o amor. Possa viver a sua vida em paz. E esquecido de que existe o amor. Ser feliz, ser feliz, bem feliz.  "
521,Carta Ao Tom,Tom Jobim," Rua nascimento silva, cento e sete. Você ensinando pra Eliseth. As canções de ""canção do amor demais"". Lembra que tempo feliz ai, que saudade. Ipanema era só felicidade,. Era como se o amor doesse em paz. Nossa famosa garota nem sabia. A que ponto a cidade turvaria. Esse rio de amor que se perdeu. Mesmo a tristeza da gente era mais bela. E além disso se via da janela. Um cantinho do céu e o redentor. É, meu amigo, só resta uma certeza. É preciso acabar com essa tristeza. É preciso inventar de novo a amor..  "
