,titulo,artista,letras
312,Carrinho de Mão,Terra Samba," Padá Padá. Padá Padá. Padá Padá. Essa é a onda. Essa é a onda. Do Carrinho de Mão. Padá Padá Padá Bá. Carrinho de Mão. Padá Padá Padá Bá. Carrinho de Mão. Padá Padá Badá Bá. Papá. Eu vou mostrar. Para menina. E para o rapaz. A onda do Carrinho de Mão. É assim que se faz...(2x). Com jeitinho eu seguro. A sua mãozinha. Depois aliso com carinho. A sua cinturinha. Empine o corpinho. Prá frente. E os braços prá trás. A onda do Carrinho de Mão. É assim que se faz. A mocinha vai na frente. O mocinho vai atrás. Empurrando a mocinha. Prá frente, prá trás. Que dança é essa. Meu rapaz. Carrinho de Mão. Padá Padá Padá Bá. Carrinho de mão. Padá Padá Padá Bá. Carrinho de mão. Padá Padá Badá Bá. Papá. No miudinho, miudinho. Eu vou. Nesse Carrinho. Eu vou até Belô. Em cima embaixo. Levantando as mãos. Espanta solidão. Nesse som. De Salvador...(2x). Carrinho de Mão. Padá Padá Padá Bá. Carrinho de Mão. Padá Padá Padá Bá. Carrinho de Mão. Padá Padá Badá Bá. Papá. Essa é a onda. Essa é a onda. Do Carrinho de Mão. Padá Padá Padá Bá. Carrinho de Mão. Padá Padá Padá Bá. Carrinho de Mão. Padá Padá Badá Bá. Papá. Prá frente Hei. Prá frente Hei. Prá frente Hei. Meu irmão. Vou lhe ensinar. Entre nessa onda. A onda do. Carrinho de Mão. Prá trás Hei. Prá trás Hei. Prá trás Hei. Meu irmão. Vou lhe ensinar. Entre nessa onda. A onda, a onda do. Carrinho de Mão. Carrinho de Mão. Padá Padá Padá Bá. Carrinho de Mão. Padá Padá Padá Bá. Carrinho de Mão. Padá Padá Badá Bá. Papá. Essa é a onda. Essa é a onda. Do Carrinho de Mão. Padá Padá Padá Bá. Carrinho de Mão. Padá Padá Padá Bá. Carrinho de Mão. Padá Padá Badá Bá. Papá. Empine o corpinho. Prá frente. E os braços prá trás. A onda do Carrinho de Mão. É assim que se faz. A mocinha vai prá frente. O mocinho vai atrás. Empurrando a mocinha. Prá frente, prá trás. Que dança é essa. Meu rapaz. Carrinho de Mão. Padá Padá Padá Bá. Carrinho de Mão. Padá Padá Padá Bá. Carrinho de Mão. Padá Padá Badá Bá. Papá. No miudinho, miudinho. Eu vou. Nesse Carrinho. Eu vou até Belô. Em cima embaixo. Levantando as mãos. Espanta solidão. Nesse som. De Salvador...(2x). Carrinho de Mão. Padá Padá Padá Bá. Carrinho de Mão. Padá Padá Padá Bá. Carrinho de Mão. Padá Padá Badá Bá. Papá. Essa é a onda. Essa é a onda. Do Carrinho de Mão. Padá Padá Padá Bá. Carrinho de Mão. Padá Padá Padá Bá. Carrinho de Mão. Padá Padá Badá Bá. Papá. Carrinho de Mão.  "
313,Gratidão,Saulo Fernandes, O encanto aconteceu. Você sorriu pra mim. E tudo se refez. Cor de coração. Quisera fazer bem. E sempre ser feliz. Quisera colo seu. Pra dormir em paz. A beleza mora no sossego. E a felicidade então. E a mais bela rosa. Sobre a alma. Significa gratidão.  
314,Vidro Fumê,Léo Santana, Vidro fumê rolando vários beck. Som no último volume escutando LS. Do jeito que ela gosta hoje eu tô marrento demais. O Gigante é sagaz é o que te satisfaz. Várias danadinhas no contatinho do pai. Várias danadinhas no contatinho do pai. Várias danadinhas no contatinho do pai. Eu faço amor gostoso. Isso que te satisfaz. Várias danadinhas no contatinho do pai. Várias danadinhas no contatinho do pai. Várias danadinhas no contatinho do pai. Dei um lance nela ontem e hoje tá querendo mais. Várias danadinhas no contatinho do pai. Várias danadinhas no contatinho do pai. Várias danadinhas no contatinho do pai. Vidro fumê rolando vários raps. Som no último volume escutando LS. Do jeito que ela gosta hoje eu tô marrento demais. O Gigante é sagaz é o que te satisfaz. Várias danadinhas no contatinho do pai. Várias danadinhas no contatinho do pai. Várias danadinhas no contatinho do pai. Eu passo a língua no seu corpo. E você se contrai. Várias danadinhas no contatinho do pai. Várias danadinhas no contatinho do pai.  
315,Você Existe Em Mim,Claudia Leitte, Vim amar você até o final. Da chuva que navega no seu corpo tropical. Espero amar você até durar. A lua que esclarece esse sol sem descansar jamais. Amar o quanto precisar que ame. Então recuse a escuridão. Te amo. Pra que chorar. Chorar é fim. Você existe em mim. Vim servir o amor e aterrissar. Os anjos dos meus versos. Pra você não me deixar de amar. Será que em Deus os versos nascem assim. Como em toda primavera. Nascem flores para mimar jardim. Amar o quanto precisar que ame. Então recuse a escuridão. Te amo. Pra que chorar. Chorar é fim. Você existe em mim. A areia lambe o sal. Já passou o temporal e a solução só você e eu. A alma bebe o mar. Que vazou do coração. E você me faz me fazer feliz. O quanto precisar que ame. Então recuse a escuridão. Te amo. Pra que chorar. Chorar é fim. Você existe em mim.  
316,Ê Saudade,Chiclete Com Banana," Qual a melhor forma de sentir calor sem seu corpo quente. Qual o melhor jeito de falar de amor sem falar da gente. Você foi embora e nem telefonou. Tão indiferente. Se foi pra terminar porque que começou. Tinha que ser pra sempre. Eu sei. tanta coisa mudou.... Ê saudade que bate no meu coração. Sei que é tarde, mas não desligue não. Ê saudade que bate no meu coração. Preciso dizer que eu te amo pra você lembrar. Qual a melhor forma de sentir calor sem seu corpo quente. Qual o melhor jeito de falar de amor sem falar da gente. Você foi embora e nem telefonou. Tão indiferente. Se foi pra terminar porque que começou. tinha que ser pra sempre. eu sei tanta coisaaaaaaa mudou.... Ê saudade que bate no meu coração. Sei que é tarde, mas não desligue não. Ê saudade que bate no meu coração. Preciso dizer que eu te amo pra você lembrar. Olha nos meus olhos, vem me dá um beijo. Ver como eu te vejo e eu te quero demais. Vem, deita no meu colo me faz de travesseiro. tudo é tão perfeito do modo que a gente faz. Nem toda água do mar, nem a luz do luar. Tem o infinito que tem o seu olhar.  "
317,"Um Grande, Grande Amor",José Cid," Addio, adieu, aufwiedersehen, goodbye. Amore, amour, meine liebe, love of my life. Se o nosso amor findar. Só me ouvirás cantar. Addio, adieu, aufwiedersehen, goodbye. Amore, amour, meine liebe, love of my life. Este amor não tem grades, fronteiras, barreiras, muro em berlim. É um mar, é um rio. É uma fonte que nasce dentro de mim. É o grito do meu universo. Das estrelas p'ra onde eu regresso. Onde sempre esta música paira no ar. Addio, adieu, aufwiedersehen, goodbye. Amore, amour, meine liebe, love of my life. Se o nosso amor findar. Só me ouvirás cantar. Addio, adieu, aufwiedersehen, goodbye. Amore, amour, meine liebe, love of my life. Este amor é um pássaro livre. Voando no céu azul. Que compôs a mais bela canção deste mundo de norte a sul. E as palavras que eu uso em refrão. Fazem parte da mesma canção. Que ecoa nas galáxias da minha ilusão. Addio, adieu, aufwiedersehen, goodbye. Amore, amour, meine liebe, love of my life. Se o nosso amor findar. Só me ouvirás cantar. Addio, adieu, aufwiedersehen, goodbye. Amore, amour, meine liebe, love of my life. Addio, adieu, aufwiedersehen, goodbye. Um grande amor. Amore, amour, meine liebe, love of my life, life, life, life. Se o nosso amor findar. Só me ouvirás cantar. Addio, adieu, aufwiedersehen, goodbye. Addio, adieu, aufwiedersehen, goodbye. Amore, amour, meine liebe, love of my life.  "
318,É D'oxum,Jauperi," Nessa cidade todo mundo é d'oxum. Homem, menino, menina, mulher. Toda essa gente irradia a magia. Presente na água doce. Presente na água salgada e toda cidade brilha. Presente na água doce. Presente na água salgada e toda cidade brilha. Seja tenente ou filho de pescador. Ou importante desembargador. Se dar presente é tudo uma coisa só. A força que mora n'água. Nao faz distinção de cor. E toda cidade é d'oxum. A força que mora n'água. Nao faz destinçao de cor. E toda cidade é d'oxum. É d'oxum aiáiáiáiá, é d'oxum ô, é d'oxum. Eu vou navegar. Eu vou navegar nas ondas do mar eu vou. Navegar, eu vou navegar. Eu vou navegar nas ondas do mar eu vou. Navegar, eu vou navegar. Eu vou navegar nas ondas do mar eu vou. Navegar, eu vou navegar, é d'oxum. Seja tenente ou filho de pescador. Ou importante desembargador. Se dar presente é tudo uma coisa só. A força que mora n'água. Nao faz distinçao de cor. E toda cidade é d'oxum. A força que mora n'água. Nao faz distinçao de cor. E toda cidade é d'oxum. É d'oxum aiáiáiáiá, é d'oxum ô, é d'oxum. Eu vou navegar. Eu vou navegar nas ondas do mar eu vou. Navegar, eu vou navegar. Eu vou navegar nas ondas do mar eu vou. Navegar, eu vou navegar. Eu vou navegar nas ondas do mar eu vou. Navegar, eu vou navegar, é d'oxum.  "
319,Anjo Bem,Saulo Fernandes," Se uma flor beijar você. Entregue ao tempo devagar. E, se longe eu estiver. Em cada perto, canto algum.. Amanheceu,. Eu acordei. Será que o Sol já vem. Lhe procurei.. Você não viu,. Que era eu. Naquele sonho seu,. Me encontrei. Só de imaginar você feliz. Eu sorrio. Só de imaginar você feliz. Eu sorrio. Sim, um vento até soprou que a luz ia me acompanhar. E quando a chuva vem eu tenho medo. E sei que você vai cuidar de mim. Apareceu. Um anjo bem. O céu então sorriu. Eu perguntei. Será que a flor. Que eu beijei. Naquele verso um. Era você.. Só de imaginar você feliz,. Eu sorrio.. Só de imaginar você feliz,. Eu sorrio.. Então acabouse a dor,. Alegria mora nessa casa..  "
320,Cantiga Por Luciana,Evinha," Manhã no peito de um cantor. cansado de esperar só.. Foi tanto tempo que nem sei. das tardes tão vazias. por onde andei.. Luciana, Luciana,. sorriso de menina. dos olhos de mar.... Luciana, Luciana. abrace essa cantiga. por onde passar.. Nasceu na paz de um beijaflor,. em verso, em voz de amor,. já desponta, aos olhos da manhã,. pedaços de uma vida. que abriuse em flor..  "
321,Vou Largar de Barriga,Mc Parafuso e Mc Carol," Ele chegou lá em casa pedindo um copo d'agua. Vai rolar uma pentada, vai rolar uma pentada. Pediu pra tomar banho se enrolou na minha toalha. Vai rolar uma pentada, vai rolar uma pentada. Eu não quero nem saber se você tem namorada. Vai rolar uma pentada, vai rolar uma pentada. Fica me assoviando no portão de madrugada. Vai rolar uma pentada, vai rolar uma pentada. A missão vai ser comprida. Vou largar de barriga, vou largar de barriga. Pra dá de minisaia e de calça comprida. Vou largar de barriga, vou largar de barriga. Te meto atras das grades, eu destruo sua vida. Se largar de barriga, se largar de barriga. Eu vou na Maria da Penha, vou no batalhão. Não adianta tú fugir, tú vai pagar pensão. Tú vai ter que trabalhar no pac noite e dia. Se largar de barriga, se largar de barriga. Vai dormir na minha casa, vai comer da minha comida po. Vou largar de barriga, vou largar de barriga. Eu não moro na tua casa, nem como da sua comida. Vou te processar botar seu nome na justiça. Vou chamar o advogado, te acuso de agreção. Conto umas histórinhas pra te ver no camburão. Conto mentira pros meus pais pra conseguir tudo o que eu quero. Roubei o seu carater, te joguei no inferno. Estourei a camisinha sou esperta pra caralho. Ganhei na justiça, te dei golpe de estado. E e fudeu. Que a missão vai ser comprida. Vou largar de barriga, vou largar de barriga. A comida que eu te do é ovo com linguiça. Vou largar de barriga, vou largar de barriga. Você me engravidou pra mim ta tudo bem. Agora eu vou tirar tudo o que você tem. E a missão vai ser comprida. Vou largar de barriga, vou largar de barriga. Com as pernas esculhaçadas e a xereca toda fudida. Vou largar de barriga, vou largar de barriga.  "
322,Face Oculta,Araketu," Sonhei com você. Será que a saudade me obrigou. Pra gente se encontrar num sonho. E outra vez lembrar do nosso amor. Sonhei com você. E deu pra sentir o teu calor. Tão claro assim eu vi teu rosto. E acho até que a gente se beijou. Eu acordei sentindo dentro do meu coração. Aquele aperto um sentimento forte de emoção. Foi como se voltasse atrás a minha vida. Que tempo bom. Talvez você já tenha tido um sonho assim. E tenha machucado e fez também você lembrar de mim. Você pensou no nosso amor, porque chegou ao fim. Quando eu acordei do sonho e não te encontrei. Me deu tanta saudade que eu te procurei, sem pensar. Como eu queria te ver. Deve ser a face oculta do meu coração. Que ainda sabe que você é na verdade a minha paixão. E eu não consigo esquecer.  "
323,Aldeia da Roupa Branca,Beatriz Costa," Ai rio não te queixes,. Ai o sabão não mata,. Ai até lava os peixes,. Ai põenos cor de prata.. Roupa no monte a corar. Vê lá bem tão branca e leve. Dá ideia a quem olhar. Vê lá bem que caiu neve. Água fria, da ribeira,. Água fria que o sol aqueceu,. Velha aldeia, traga a ideia,. Roupa branca que a gente estendeu.. Três corpetes, um avental,. Sete fronhas, um lençol,. Três camisas do enxoval,. Que a freguesa deu ao rol.(bis 2x). Ai rio não te queixes,. Ai o sabão não mata,. Ai até lava os peixes,. Ai põenos cor de prata.. Olha ali o enxoval. Vê lá bem de azul da esperança. Parece o monte um pombal. Vê lá bem que pombas brancas. Água fria, da ribeira,. Água fria que o sol aqueceu,. Velha aldeia, traga a ideia,. Roupa branca que a gente estendeu.. Três corpetes, um avental,. Sete fronhas, um lençol,. Três camisas do enxoval,. Que a freguesa deu ao rol.(bis 2x). Ai rio não te queixes,. Ai o sabão não mata,. Ai até lava os peixes,. Ai põenos cor de prata.. Um lençol de pano cru,. Vê lá bem tão lavadinho,. Dormimos nele, eu e tu,. Vê lá bem, está cor de linho.. Água fria, da ribeira,. Água fria que o sol aqueceu,. Velha aldeia, traga a ideia,. Roupa branca que a gente estendeu.. Três corpetes, um avental,. Sete fronhas, um lençol,. Três camisas do enxoval,. Que a freguesa deu ao rol.(bis 2x).  "
324,"Senta Em Mim, Xerecão",Polentinha do Arrocha," Essa que a polenta vai pra todas as novinhas senta ni mim, xerecão, caralho. Quica ni quica mim, xerequinha. Senta ni mim, xerecão, quica ni mim, xerequinha. Se tu for educada tem pra tu e pra sua amiguinha. Senta ni mim, xerecão. Quica ni, quica mim, xerequinha. Senta ni mim, xerecão, quica ni mim, xerequinha. Vem as loiras, as morenas, as branquinhas e as pretinhas. Senta ni mim, xerecão. Quica ni quica mim, xerequinha. Senta ni mim, xerecão, quica ni mim, xerequinha. Vem as loiras, as morenas, as branquinhas e as pretinhas. Senta ni mim, xerecão. Quica ni quica mim, xerequinha. Senta ni mim, xerecão, quica ni mim, xerequinha. Essa que o magrinho fez vai pra todas as novinhas. Senta ni mim, xerecão, caralho. Quica ni quica mim, xerequinha. Senta ni mim, xerecão, quica ni mim, xerequinha. Se tu for educada tem pra tu e pra sua amiguinha. Senta ni mim, xerecão. Quica ni quica mim, xerequinha. Senta ni mim, xerecão, quica ni mim, xerequinha. Vem as loiras, as morenas, as branquinhas e as pretinhas. Senta ni mim, xerecão. Quica ni quica mim, xerequinha. Senta ni mim, xerecão, quica ni mim, xerequinha. Vem as loiras, as morenas, as branquinhas e as pretinhas. Senta ni mim, xerecão. Quica ni quica mim, xerequinha. Senta ni mim, xerecão, quica ni mim, xerequinha.  "
325,À Vontade (part. Wesley Safadão),Ivete Sangalo," Vai começar. A banda dando acordes de uma canção. Casais preparam pra entrar no salão. Anunciando que não dá pra parar. Ôôô, não para. Do lado daqui. Meu coração dispara só de te ver. E eu fingindo que você não está lá. Mas o balanço já começa a envolver. Ôôô, não para. Acenou de lá, dei um tchau daqui. Sugerimos um bate papo. Vou me apaixonar, tô ficando a fim. Só Deus sabe onde a noite vai dar. A gente fica à vontade. Se embala e começa a dançar. A dançar, iê. Nessa onda, a gente se envolve. E começa a dançar. A dançar. A gente fica à vontade. Se embala e começa a dançar. A dançar, iê. Nessa onda, a gente se envolve. E começa a dançar. Muito prazer. Eu quero ver você mexer sem parar. Me aperte, vem colar seu rosto no meu. Segure firme, então, comece a girar. E não para. Mais uma vez. Me envolva nos seus braços, quero sentir. O seu calor numa dança bem sensual. E se prepare, eu vou querer outra vez. Ôôô, não para. Vem colar em mim, se perder no som. Eu já vi que essa noite é nossa. Tudo é bom assim, quando é natural. Quando a gente se atrai no salão. A gente fica à vontade. Se embala e começa a dançar. A dançar, iê. Nessa onda, a gente se envolve. E começa a dançar. A dançar. A gente fica à vontade. Se embala e começa a dançar. A dançar, iê. Nessa onda, a gente se envolve. E começa a dançar. Vem dançar. Vem dançar. Se apaixonar. Vem, vem dançar. Se apaixonar. Acenou de lá, dei um tchau daqui. Sugerimos um bate papo. Vou me apaixonar, tô ficando a fim. Só Deus sabe onde a noite vai dar. A gente fica à vontade. Se embala e começa a dançar. A dançar, iê. Nessa onda, a gente se envolve. E começa a dançar. A dançar. A gente fica à vontade. Se embala e começa a dançar. A dançar, iê. Nessa onda, a gente se envolve. E começa a dançar. A gente começa a dançar. Vem, vem, vem dançar. (A dançar, iê). Então, vem (vem, vem, vem dançar). (A dançar, iê).  "
326,Eu Não Vou Embora,Tomate," E a banda ta boa. Ninguém vai sair desse lugar. quem não veio, perdeu. A festa não pára. Ficar com você no meio da multidão. É mais que prazer. É pura emoção. Ôôôô, Ôôôô, Ôôôô. Eu não vou embora. Eu não vou embora. Eu não vou embora. Eu não vou embora. Quem tá feliz. Levante a mão. Quem tá feliz. Dá um gritão. Eu não vou embora. Eu não vou embora. Eu não vou embora. Eu não vou embora. E a banda ta boa. Ninguém vai sair desse lugar. quem não veio, perdeu. A festa não pára. Dançar com você no meio da multidão. É mais que prazer. É pura emoção.  "
